epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
54,1525.72,1.13947,0.63062,0.00566,0.85248,0.78315,0.85237,0.56358,1.18423,0.66424,0.00794,0.0089506,0.0089506,0.0089506
55,1554.51,1.11894,0.63061,0.00569,0.87358,0.77636,0.86783,0.57652,1.17677,0.63316,0.00831,0.0089308,0.0089308,0.0089308
56,1581.75,1.11753,0.60686,0.00554,0.87388,0.7528,0.84599,0.54876,1.24109,0.66911,0.00873,0.008911,0.008911,0.008911
57,1608.29,1.11976,0.6007,0.00561,0.84469,0.81096,0.86413,0.57882,1.18109,0.622,0.0082,0.0088912,0.0088912,0.0088912
58,1634.87,1.14909,0.62257,0.00551,0.89706,0.78067,0.86831,0.58589,1.18759,0.63364,0.00833,0.0088714,0.0088714,0.0088714
59,1661.99,1.12199,0.59628,0.00541,0.88011,0.80302,0.87008,0.57951,1.20514,0.603,0.00828,0.0088516,0.0088516,0.0088516
60,1688.88,1.09698,0.6038,0.00562,0.87703,0.79101,0.86214,0.57441,1.22176,0.61648,0.00845,0.0088318,0.0088318,0.0088318
61,1715.29,1.08039,0.55904,0.00542,0.90605,0.79096,0.87495,0.5867,1.18029,0.59704,0.00817,0.008812,0.008812,0.008812
62,1741.91,1.12035,0.60205,0.00539,0.86075,0.79414,0.85843,0.57039,1.19887,0.60635,0.0083,0.0087922,0.0087922,0.0087922
63,1768.86,1.13835,0.60857,0.0055,0.91313,0.79374,0.87826,0.59326,1.16855,0.58362,0.00817,0.0087724,0.0087724,0.0087724
64,1795.36,1.11796,0.60745,0.0054,0.87667,0.79753,0.86459,0.5799,1.1744,0.61683,0.00823,0.0087526,0.0087526,0.0087526
65,1822.8,1.10343,0.58988,0.00539,0.88666,0.80016,0.86412,0.57437,1.23427,0.63418,0.00882,0.0087328,0.0087328,0.0087328
66,1850.55,1.11676,0.58806,0.00543,0.88693,0.77468,0.86805,0.58791,1.17339,0.597,0.00816,0.008713,0.008713,0.008713
67,1877.85,1.11278,0.58999,0.00547,0.88578,0.78847,0.86554,0.57692,1.19903,0.61172,0.0083,0.0086932,0.0086932,0.0086932
68,1906.55,1.12582,0.59519,0.00538,0.89578,0.79102,0.86454,0.58042,1.20436,0.65178,0.0084,0.0086734,0.0086734,0.0086734
69,1934.55,1.07783,0.56579,0.00536,0.87633,0.80119,0.86602,0.58386,1.17076,0.62533,0.0082,0.0086536,0.0086536,0.0086536
70,1962.71,1.12741,0.60019,0.00565,0.89189,0.80338,0.85776,0.57887,1.19427,0.62242,0.00832,0.0086338,0.0086338,0.0086338
71,1990.53,1.09868,0.57263,0.00535,0.89391,0.79096,0.86163,0.58682,1.154,0.62952,0.00786,0.008614,0.008614,0.008614
72,2019.68,1.10272,0.58561,0.0054,0.87977,0.80028,0.86889,0.56909,1.23984,0.59335,0.00883,0.0085942,0.0085942,0.0085942
73,2045.28,1.13584,0.59158,0.0053,0.88439,0.79055,0.85385,0.57995,1.18569,0.67992,0.00828,0.0085744,0.0085744,0.0085744
74,2069.51,1.11871,0.59198,0.00552,0.893,0.79707,0.86273,0.59,1.16014,0.62597,0.00822,0.0085546,0.0085546,0.0085546
75,2093.65,1.08984,0.59614,0.00552,0.88451,0.78733,0.85985,0.57548,1.17487,0.62813,0.00837,0.0085348,0.0085348,0.0085348
76,2117.96,1.09463,0.5702,0.00553,0.8837,0.80425,0.8709,0.59429,1.15584,0.59634,0.00791,0.008515,0.008515,0.008515
77,2142.17,1.10744,0.58612,0.0053,0.89375,0.78065,0.85694,0.58116,1.16288,0.63894,0.00793,0.0084952,0.0084952,0.0084952
78,2166.36,1.12547,0.60007,0.00534,0.90951,0.80063,0.88266,0.59237,1.16887,0.57783,0.00819,0.0084754,0.0084754,0.0084754
79,2190.56,1.10047,0.57913,0.00536,0.87931,0.822,0.88504,0.58816,1.17327,0.61456,0.0082,0.0084556,0.0084556,0.0084556
80,2214.79,1.10641,0.57322,0.00526,0.86585,0.80489,0.87574,0.58205,1.17467,0.58196,0.00826,0.0084358,0.0084358,0.0084358
81,2239.11,1.11154,0.57958,0.00535,0.91239,0.78928,0.87935,0.59136,1.16493,0.58071,0.00825,0.008416,0.008416,0.008416
82,2263.28,1.13035,0.58278,0.00547,0.89238,0.78537,0.86032,0.57327,1.18129,0.6234,0.00825,0.0083962,0.0083962,0.0083962
83,2287.59,1.07421,0.55404,0.0052,0.87804,0.81601,0.86945,0.59401,1.15255,0.57554,0.00808,0.0083764,0.0083764,0.0083764
84,2312.08,1.10084,0.56365,0.00523,0.88263,0.80646,0.87581,0.59197,1.15738,0.58824,0.00795,0.0083566,0.0083566,0.0083566
85,2336.72,1.10505,0.57011,0.00507,0.90621,0.77068,0.8724,0.59053,1.15461,0.60869,0.00774,0.0083368,0.0083368,0.0083368
86,2360.91,1.09137,0.58412,0.0053,0.87583,0.79965,0.87333,0.59181,1.16772,0.5939,0.00803,0.008317,0.008317,0.008317
87,2385.14,1.08781,0.56311,0.00528,0.8782,0.80718,0.87104,0.5908,1.16644,0.59924,0.0079,0.0082972,0.0082972,0.0082972
88,2409.33,1.11035,0.57889,0.00555,0.90352,0.79578,0.87973,0.59616,1.15324,0.58512,0.00778,0.0082774,0.0082774,0.0082774
89,2433.56,1.09968,0.5751,0.00535,0.89825,0.81275,0.88198,0.59921,1.1607,0.58691,0.00797,0.0082576,0.0082576,0.0082576
90,2457.94,1.06544,0.56026,0.00518,0.89739,0.79876,0.87714,0.59874,1.155,0.56369,0.00785,0.0082378,0.0082378,0.0082378
91,2482.17,1.1028,0.57664,0.00538,0.89448,0.80117,0.87268,0.59452,1.15943,0.61593,0.00789,0.008218,0.008218,0.008218
92,2506.41,1.08079,0.54812,0.00508,0.89635,0.80353,0.869,0.59551,1.15272,0.60524,0.00787,0.0081982,0.0081982,0.0081982
93,2530.65,1.10208,0.56773,0.00515,0.90349,0.80757,0.88601,0.59562,1.17707,0.59758,0.00801,0.0081784,0.0081784,0.0081784
94,2554.95,1.09147,0.57187,0.00527,0.89287,0.81341,0.87318,0.59065,1.17147,0.60185,0.00809,0.0081586,0.0081586,0.0081586
95,2579.12,1.11556,0.56797,0.00509,0.89289,0.78901,0.86398,0.58897,1.14196,0.62365,0.00759,0.0081388,0.0081388,0.0081388
96,2603.37,1.07982,0.54913,0.00515,0.915,0.79666,0.8858,0.60119,1.12895,0.57518,0.00749,0.008119,0.008119,0.008119
97,2627.49,1.07315,0.54838,0.00537,0.90879,0.81595,0.89221,0.60606,1.13216,0.57681,0.00756,0.0080992,0.0080992,0.0080992
98,2651.8,1.10764,0.55865,0.00522,0.9109,0.80865,0.88106,0.60157,1.13948,0.57767,0.00761,0.0080794,0.0080794,0.0080794
99,2676.38,1.09851,0.56734,0.00535,0.89628,0.80206,0.87579,0.59397,1.13728,0.60357,0.00779,0.0080596,0.0080596,0.0080596
100,2700.84,1.07309,0.5402,0.00526,0.9022,0.79375,0.87298,0.59027,1.16373,0.58421,0.00792,0.0080398,0.0080398,0.0080398
