epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2760.97,1.12923,0.57417,0.00544,0.87768,0.76567,0.83962,0.569,1.22756,0.68613,0.00923,0.0083368,0.0083368,0.0083368
86,2793.75,1.1153,0.57387,0.00566,0.87949,0.77859,0.85748,0.58273,1.21409,0.65728,0.00883,0.008317,0.008317,0.008317
87,2826.49,1.1673,0.59366,0.00553,0.85156,0.78304,0.85132,0.57161,1.23149,0.66097,0.00874,0.0082972,0.0082972,0.0082972
88,2859.14,1.12878,0.58213,0.00556,0.86287,0.79294,0.85792,0.58631,1.20122,0.61673,0.00875,0.0082774,0.0082774,0.0082774
89,2891.19,1.12429,0.57833,0.00569,0.87491,0.76592,0.84701,0.57512,1.21634,0.6995,0.00885,0.0082576,0.0082576,0.0082576
90,2923.26,1.12759,0.57466,0.00561,0.87821,0.78102,0.84929,0.58146,1.21454,0.66257,0.00883,0.0082378,0.0082378,0.0082378
91,2955.32,1.1235,0.57338,0.00553,0.87597,0.76776,0.85884,0.5787,1.20927,0.66898,0.00857,0.008218,0.008218,0.008218
92,2987.55,1.12592,0.57283,0.00559,0.85826,0.76843,0.84646,0.57539,1.22289,0.6596,0.00878,0.0081982,0.0081982,0.0081982
93,3020.07,1.12229,0.56004,0.0055,0.86258,0.79007,0.85679,0.584,1.20406,0.64153,0.00855,0.0081784,0.0081784,0.0081784
94,3052.29,1.11937,0.57291,0.00568,0.8504,0.78646,0.8514,0.57319,1.22371,0.67112,0.00895,0.0081586,0.0081586,0.0081586
95,3084.6,1.13354,0.58276,0.0056,0.88457,0.77556,0.85032,0.57577,1.22291,0.67248,0.00897,0.0081388,0.0081388,0.0081388
96,3116.53,1.12941,0.57016,0.00565,0.87529,0.75347,0.83591,0.57503,1.20939,0.7053,0.00882,0.008119,0.008119,0.008119
97,3148.52,1.12574,0.57692,0.00549,0.86054,0.76771,0.83984,0.58174,1.19869,0.68055,0.00889,0.0080992,0.0080992,0.0080992
98,3180.6,1.10302,0.56498,0.00559,0.85973,0.7789,0.84924,0.58177,1.19836,0.66915,0.00875,0.0080794,0.0080794,0.0080794
99,3212.71,1.12174,0.56679,0.00555,0.86683,0.76177,0.84078,0.57628,1.22045,0.68741,0.0091,0.0080596,0.0080596,0.0080596
100,3244.86,1.10841,0.56427,0.00547,0.86311,0.78742,0.84883,0.57846,1.19601,0.64356,0.00859,0.0080398,0.0080398,0.0080398
101,3276.96,1.11059,0.57027,0.0056,0.87756,0.78163,0.8603,0.58635,1.19109,0.6461,0.00853,0.00802,0.00802,0.00802
