epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
60,2028.82,1.20186,0.67834,0.00594,0.842,0.74826,0.82389,0.53696,1.23621,0.71623,0.00903,0.0088318,0.0088318,0.0088318
61,2064.15,1.18278,0.67803,0.00606,0.84855,0.74616,0.81439,0.53266,1.25905,0.72532,0.00928,0.008812,0.008812,0.008812
62,2099.52,1.16652,0.68073,0.00588,0.86922,0.75465,0.83418,0.55105,1.21872,0.67744,0.00891,0.0087922,0.0087922,0.0087922
63,2134.64,1.16608,0.66003,0.00586,0.86548,0.74567,0.82685,0.54371,1.234,0.69566,0.00914,0.0087724,0.0087724,0.0087724
64,2168.86,1.17742,0.66987,0.00591,0.82289,0.76729,0.8324,0.53821,1.2321,0.71123,0.00901,0.0087526,0.0087526,0.0087526
65,2201.02,1.18162,0.68885,0.00602,0.84724,0.75637,0.82388,0.5418,1.23335,0.73601,0.00894,0.0087328,0.0087328,0.0087328
66,2231.51,1.17654,0.66759,0.00578,0.8052,0.76608,0.81999,0.53551,1.24316,0.71127,0.00919,0.008713,0.008713,0.008713
67,2262.87,1.14677,0.65403,0.00578,0.84278,0.75589,0.82889,0.53778,1.24354,0.69938,0.00888,0.0086932,0.0086932,0.0086932
68,2296.31,1.18625,0.67925,0.0059,0.83358,0.75203,0.82068,0.5373,1.2304,0.7327,0.00915,0.0086734,0.0086734,0.0086734
69,2329.78,1.19447,0.68332,0.00596,0.86623,0.76063,0.83506,0.54341,1.23056,0.70034,0.00911,0.0086536,0.0086536,0.0086536
70,2365.6,1.1859,0.65006,0.0056,0.84329,0.74431,0.82354,0.54012,1.21632,0.7348,0.00877,0.0086338,0.0086338,0.0086338
71,2398.11,1.16598,0.64983,0.00583,0.84202,0.76029,0.83115,0.55052,1.2106,0.70763,0.00876,0.008614,0.008614,0.008614
72,2430.23,1.19044,0.68137,0.00586,0.85864,0.76136,0.83191,0.54157,1.2437,0.71441,0.00937,0.0085942,0.0085942,0.0085942
73,2462.33,1.14219,0.6402,0.00577,0.86317,0.75885,0.83347,0.55149,1.21293,0.68976,0.00867,0.0085744,0.0085744,0.0085744
74,2494.06,1.16711,0.64624,0.00579,0.86596,0.75001,0.8341,0.55018,1.22248,0.68901,0.00867,0.0085546,0.0085546,0.0085546
75,2524.5,1.17494,0.64222,0.00571,0.87025,0.76748,0.84027,0.54748,1.22685,0.69585,0.00887,0.0085348,0.0085348,0.0085348
76,2556.74,1.16596,0.6356,0.00572,0.8565,0.76916,0.84001,0.56092,1.18974,0.68384,0.00844,0.008515,0.008515,0.008515
77,2590.09,1.14121,0.63108,0.00578,0.87451,0.74545,0.8283,0.55294,1.21345,0.6848,0.00876,0.0084952,0.0084952,0.0084952
78,2622.97,1.1626,0.65737,0.00568,0.88506,0.7305,0.82798,0.55001,1.21914,0.71651,0.00882,0.0084754,0.0084754,0.0084754
79,2656.51,1.14956,0.6419,0.0059,0.88069,0.74512,0.83848,0.55615,1.21688,0.67362,0.00888,0.0084556,0.0084556,0.0084556
80,2689.57,1.14273,0.6328,0.00576,0.86039,0.75116,0.82857,0.55376,1.2164,0.69184,0.00886,0.0084358,0.0084358,0.0084358
81,2722.67,1.13874,0.61973,0.00566,0.86209,0.77207,0.84406,0.55907,1.19204,0.69205,0.00873,0.008416,0.008416,0.008416
82,2756.53,1.15955,0.63523,0.00563,0.88813,0.77354,0.8521,0.56285,1.19355,0.68467,0.00889,0.0083962,0.0083962,0.0083962
83,2789.12,1.17626,0.65226,0.00577,0.86004,0.76666,0.83579,0.5571,1.20677,0.70374,0.00867,0.0083764,0.0083764,0.0083764
84,2820.83,1.15243,0.62809,0.00576,0.86811,0.77436,0.839,0.55822,1.21556,0.69934,0.00877,0.0083566,0.0083566,0.0083566
85,2852.69,1.16696,0.64405,0.00566,0.86265,0.76432,0.83132,0.56098,1.18715,0.71256,0.00876,0.0083368,0.0083368,0.0083368
86,2884.53,1.15007,0.64159,0.00581,0.86706,0.77072,0.84087,0.56022,1.18601,0.66874,0.00853,0.008317,0.008317,0.008317
87,2917.33,1.19124,0.65631,0.00572,0.8776,0.77803,0.85314,0.56278,1.18938,0.65766,0.00875,0.0082972,0.0082972,0.0082972
88,2950.29,1.16214,0.64216,0.00569,0.86223,0.75362,0.83905,0.56024,1.1964,0.67896,0.00871,0.0082774,0.0082774,0.0082774
89,2981.57,1.15142,0.6384,0.00586,0.86256,0.76076,0.83493,0.55689,1.20882,0.687,0.00889,0.0082576,0.0082576,0.0082576
90,3013.75,1.1511,0.63865,0.00581,0.86183,0.77137,0.84358,0.5637,1.18465,0.68768,0.00846,0.0082378,0.0082378,0.0082378
91,3045.59,1.15277,0.63394,0.00576,0.86865,0.76508,0.84246,0.55861,1.20519,0.68785,0.00869,0.008218,0.008218,0.008218
92,3079.41,1.14565,0.62725,0.00571,0.84708,0.77003,0.82944,0.56135,1.19489,0.67687,0.00871,0.0081982,0.0081982,0.0081982
93,3113.4,1.14149,0.62126,0.00567,0.83473,0.78829,0.84119,0.55727,1.19367,0.69132,0.00861,0.0081784,0.0081784,0.0081784
