epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
55,1976.31,1.25499,0.68777,0.00723,0.87213,0.77976,0.85115,0.5402,1.30192,0.64697,0.00977,0.0089308,0.0089308,0.0089308
56,2012.1,1.25266,0.67765,0.00718,0.85164,0.77387,0.84436,0.53606,1.28517,0.67901,0.00995,0.008911,0.008911,0.008911
57,2047.94,1.26637,0.67344,0.00726,0.84112,0.78933,0.84716,0.54193,1.2863,0.66805,0.01011,0.0088912,0.0088912,0.0088912
58,2083.55,1.2734,0.6925,0.00701,0.85444,0.78835,0.85345,0.54465,1.26878,0.65848,0.0098,0.0088714,0.0088714,0.0088714
59,2119.27,1.25863,0.66835,0.00705,0.85802,0.79361,0.84967,0.54656,1.28423,0.65125,0.00989,0.0088516,0.0088516,0.0088516
60,2154.94,1.22448,0.66934,0.00709,0.87434,0.77557,0.8491,0.54345,1.26884,0.68053,0.00965,0.0088318,0.0088318,0.0088318
61,2190.65,1.21404,0.65109,0.00701,0.84085,0.75811,0.83199,0.53853,1.30814,0.702,0.01054,0.008812,0.008812,0.008812
62,2226.43,1.2662,0.68573,0.00722,0.86608,0.78513,0.85053,0.54396,1.28522,0.66615,0.00998,0.0087922,0.0087922,0.0087922
63,2262.02,1.28267,0.67815,0.00709,0.84581,0.79107,0.84874,0.5448,1.28809,0.66846,0.00983,0.0087724,0.0087724,0.0087724
64,2297.63,1.26537,0.67326,0.00703,0.86081,0.77774,0.85311,0.54633,1.27978,0.65739,0.00993,0.0087526,0.0087526,0.0087526
65,2333.61,1.23841,0.65704,0.00695,0.88439,0.78699,0.86595,0.5562,1.29065,0.62289,0.01026,0.0087328,0.0087328,0.0087328
66,2369.61,1.25005,0.65263,0.00695,0.85307,0.78508,0.85455,0.55523,1.24606,0.65008,0.00927,0.008713,0.008713,0.008713
67,2405.55,1.24737,0.65855,0.007,0.87276,0.79907,0.85723,0.55424,1.26956,0.64412,0.00951,0.0086932,0.0086932,0.0086932
68,2441.09,1.25587,0.65796,0.00682,0.87253,0.77524,0.84922,0.55491,1.25421,0.65278,0.00946,0.0086734,0.0086734,0.0086734
69,2476.79,1.20955,0.64123,0.00692,0.84463,0.78682,0.85215,0.5565,1.26255,0.64326,0.00939,0.0086536,0.0086536,0.0086536
70,2512.46,1.27066,0.6762,0.00734,0.85117,0.78999,0.84621,0.545,1.24855,0.66445,0.0092,0.0086338,0.0086338,0.0086338
71,2548.12,1.23861,0.63453,0.00684,0.89069,0.76613,0.84243,0.55305,1.23166,0.68016,0.00918,0.008614,0.008614,0.008614
72,2583.86,1.22385,0.64769,0.00679,0.87054,0.76519,0.84702,0.54836,1.25516,0.6334,0.00924,0.0085942,0.0085942,0.0085942
73,2619.46,1.27319,0.66458,0.00685,0.88412,0.77506,0.85161,0.55503,1.23156,0.62175,0.00912,0.0085744,0.0085744,0.0085744
74,2655.06,1.23762,0.65228,0.00691,0.87497,0.80117,0.87028,0.56217,1.25226,0.59976,0.00942,0.0085546,0.0085546,0.0085546
75,2691.05,1.22252,0.65583,0.00699,0.88342,0.7768,0.85982,0.55714,1.25301,0.6341,0.0097,0.0085348,0.0085348,0.0085348
76,2727.08,1.21263,0.61884,0.00701,0.87518,0.79983,0.86051,0.55505,1.2666,0.63301,0.00968,0.008515,0.008515,0.008515
77,2762.97,1.24205,0.64169,0.00676,0.87642,0.7867,0.85504,0.56052,1.2483,0.62434,0.00946,0.0084952,0.0084952,0.0084952
78,2798.84,1.24809,0.66046,0.00679,0.8825,0.794,0.85718,0.56082,1.23691,0.61849,0.0092,0.0084754,0.0084754,0.0084754
79,2834.52,1.2303,0.65172,0.00681,0.88506,0.79221,0.86498,0.57024,1.21745,0.60587,0.00908,0.0084556,0.0084556,0.0084556
80,2870.23,1.22878,0.63497,0.00655,0.86931,0.79226,0.85627,0.56577,1.23314,0.62115,0.00918,0.0084358,0.0084358,0.0084358
81,2905.9,1.22705,0.63215,0.00675,0.87797,0.78585,0.86951,0.56843,1.24256,0.59772,0.00923,0.008416,0.008416,0.008416
82,2941.62,1.24385,0.64269,0.00673,0.89624,0.77222,0.84236,0.55163,1.26464,0.65514,0.0099,0.0083962,0.0083962,0.0083962
83,2977.3,1.19457,0.62367,0.00658,0.86181,0.81228,0.86511,0.56989,1.22133,0.61844,0.00907,0.0083764,0.0083764,0.0083764
84,3013,1.21321,0.62908,0.00647,0.89182,0.78354,0.86399,0.56927,1.2103,0.60757,0.0088,0.0083566,0.0083566,0.0083566
85,3048.99,1.23397,0.64649,0.00648,0.8721,0.78379,0.85356,0.55404,1.26373,0.63655,0.00952,0.0083368,0.0083368,0.0083368
86,3085.08,1.2305,0.64236,0.00672,0.85785,0.78763,0.84954,0.55639,1.23768,0.63789,0.00905,0.008317,0.008317,0.008317
87,3120.92,1.21287,0.62718,0.0067,0.8899,0.78011,0.84928,0.55305,1.24658,0.65859,0.00926,0.0082972,0.0082972,0.0082972
88,3156.61,1.2239,0.64832,0.00676,0.87942,0.7784,0.86035,0.56446,1.25452,0.60963,0.0093,0.0082774,0.0082774,0.0082774
89,3192.31,1.21247,0.6337,0.00661,0.88311,0.81381,0.8734,0.57455,1.21598,0.58565,0.00914,0.0082576,0.0082576,0.0082576
90,3227.98,1.187,0.62556,0.00653,0.86823,0.78701,0.85501,0.56711,1.23637,0.60662,0.0095,0.0082378,0.0082378,0.0082378
91,3263.71,1.22735,0.63668,0.00677,0.86694,0.79803,0.86871,0.57423,1.19039,0.59391,0.00876,0.008218,0.008218,0.008218
92,3299.48,1.19643,0.59864,0.00627,0.88485,0.79622,0.86763,0.56697,1.21893,0.59066,0.00926,0.0081982,0.0081982,0.0081982
93,3335.12,1.20761,0.62653,0.00638,0.86695,0.79323,0.86193,0.57158,1.22231,0.63246,0.00945,0.0081784,0.0081784,0.0081784
94,3370.79,1.21458,0.63171,0.0066,0.85458,0.79948,0.86778,0.56972,1.2254,0.59795,0.00884,0.0081586,0.0081586,0.0081586
95,3406.83,1.23123,0.63232,0.00634,0.86702,0.78717,0.85914,0.56771,1.21559,0.60529,0.00879,0.0081388,0.0081388,0.0081388
96,3443.06,1.19672,0.61386,0.00646,0.89608,0.79221,0.8691,0.57132,1.2218,0.57429,0.00906,0.008119,0.008119,0.008119
97,3478.93,1.1919,0.62094,0.00672,0.8713,0.81811,0.87328,0.57626,1.24736,0.59255,0.00965,0.0080992,0.0080992,0.0080992
98,3514.62,1.21828,0.61292,0.0064,0.86998,0.7834,0.85505,0.56787,1.20745,0.6142,0.00912,0.0080794,0.0080794,0.0080794
99,3550.3,1.22172,0.62927,0.00663,0.88434,0.79885,0.86536,0.56585,1.22239,0.6015,0.00895,0.0080596,0.0080596,0.0080596
100,3585.95,1.19093,0.60717,0.0065,0.90487,0.78831,0.86463,0.57768,1.2043,0.60481,0.00889,0.0080398,0.0080398,0.0080398
101,3621.56,1.20063,0.63133,0.00659,0.89107,0.80237,0.86348,0.57357,1.21952,0.59814,0.00915,0.00802,0.00802,0.00802
102,3657.35,1.17249,0.59549,0.00674,0.89471,0.80563,0.86924,0.57826,1.218,0.59114,0.00884,0.0080002,0.0080002,0.0080002
103,3693.1,1.20206,0.61593,0.00671,0.89821,0.77733,0.85473,0.57024,1.20031,0.62784,0.00874,0.0079804,0.0079804,0.0079804
104,3728.71,1.18641,0.59835,0.00655,0.88561,0.79328,0.85676,0.56916,1.21396,0.60161,0.00913,0.0079606,0.0079606,0.0079606
105,3764.62,1.21561,0.60943,0.00622,0.88667,0.80522,0.87146,0.57262,1.20464,0.58792,0.00865,0.0079408,0.0079408,0.0079408
106,3800.81,1.1967,0.61227,0.00636,0.89278,0.80863,0.87715,0.57961,1.21012,0.55363,0.00907,0.007921,0.007921,0.007921
107,3836.72,1.19739,0.61152,0.00622,0.87602,0.80259,0.86977,0.578,1.21443,0.57089,0.00884,0.0079012,0.0079012,0.0079012
108,3872.47,1.1961,0.61164,0.00624,0.89092,0.80195,0.86955,0.58148,1.18866,0.59035,0.00864,0.0078814,0.0078814,0.0078814
109,3908.16,1.15528,0.61443,0.00639,0.89737,0.78928,0.86569,0.56714,1.19105,0.59262,0.00848,0.0078616,0.0078616,0.0078616
110,3943.91,1.16863,0.58542,0.00653,0.87713,0.79502,0.86149,0.57598,1.19859,0.6033,0.00868,0.0078418,0.0078418,0.0078418
111,3979.61,1.17491,0.60502,0.00632,0.87428,0.79583,0.86727,0.58146,1.18011,0.58627,0.00828,0.007822,0.007822,0.007822
112,4015.39,1.20573,0.61318,0.00636,0.89245,0.79096,0.86404,0.5782,1.1831,0.60243,0.00827,0.0078022,0.0078022,0.0078022
113,4051.01,1.20956,0.61746,0.00622,0.9013,0.80597,0.875,0.58071,1.18819,0.56508,0.0085,0.0077824,0.0077824,0.0077824
114,4086.62,1.16815,0.59743,0.00641,0.87964,0.81258,0.87448,0.58464,1.19025,0.56485,0.00863,0.0077626,0.0077626,0.0077626
115,4122.36,1.18073,0.6058,0.00651,0.88586,0.80315,0.86483,0.58277,1.18807,0.57815,0.00832,0.0077428,0.0077428,0.0077428
116,4158.65,1.17213,0.58569,0.00609,0.90716,0.79361,0.87396,0.58636,1.16757,0.57034,0.0082,0.007723,0.007723,0.007723
117,4194.5,1.15497,0.57278,0.00619,0.89309,0.81285,0.86997,0.58258,1.19335,0.56468,0.00864,0.0077032,0.0077032,0.0077032
118,4230.38,1.15485,0.59466,0.00627,0.87492,0.82725,0.8785,0.58942,1.15299,0.55951,0.00816,0.0076834,0.0076834,0.0076834
119,4266.09,1.17837,0.6047,0.00627,0.89604,0.79928,0.87596,0.58658,1.17557,0.55166,0.00845,0.0076636,0.0076636,0.0076636
120,4301.8,1.15477,0.59075,0.00629,0.88255,0.80435,0.86252,0.58041,1.17414,0.60201,0.00847,0.0076438,0.0076438,0.0076438
121,4337.46,1.14763,0.60306,0.00624,0.89127,0.78593,0.86455,0.58989,1.16676,0.58527,0.00838,0.007624,0.007624,0.007624
122,4373.24,1.17919,0.60671,0.00615,0.87256,0.80389,0.86849,0.59034,1.16527,0.57144,0.0084,0.0076042,0.0076042,0.0076042
123,4408.92,1.1755,0.59679,0.00627,0.86566,0.80942,0.86534,0.58478,1.1598,0.60335,0.00841,0.0075844,0.0075844,0.0075844
124,4444.61,1.18635,0.61263,0.00634,0.89642,0.79314,0.8709,0.58689,1.14814,0.58937,0.00828,0.0075646,0.0075646,0.0075646
125,4480.35,1.15456,0.59648,0.00627,0.8661,0.79722,0.86334,0.58008,1.17029,0.5749,0.00838,0.0075448,0.0075448,0.0075448
126,4516.59,1.19108,0.60054,0.00625,0.88638,0.80173,0.86365,0.58285,1.16771,0.57203,0.00833,0.007525,0.007525,0.007525
127,4552.5,1.17156,0.58816,0.0062,0.87657,0.80783,0.85799,0.58323,1.1606,0.59153,0.00845,0.0075052,0.0075052,0.0075052
128,4588.29,1.16327,0.58107,0.00606,0.88816,0.80674,0.88023,0.59566,1.14091,0.51979,0.0079,0.0074854,0.0074854,0.0074854
129,4624.02,1.15424,0.57797,0.00623,0.89296,0.79997,0.87323,0.59064,1.15729,0.55126,0.00807,0.0074656,0.0074656,0.0074656
130,4659.64,1.10828,0.5718,0.00614,0.87376,0.81052,0.86873,0.58536,1.15524,0.56953,0.00812,0.0074458,0.0074458,0.0074458
131,4695.28,1.16371,0.589,0.00616,0.89977,0.80618,0.86814,0.59297,1.12869,0.56181,0.00793,0.007426,0.007426,0.007426
132,4731.07,1.14572,0.5856,0.00615,0.88162,0.80308,0.8697,0.58562,1.17178,0.54883,0.00829,0.0074062,0.0074062,0.0074062
133,4766.81,1.16369,0.60986,0.00652,0.9015,0.80544,0.87316,0.59479,1.15636,0.54853,0.00817,0.0073864,0.0073864,0.0073864
134,4802.47,1.19331,0.60606,0.00637,0.85093,0.81216,0.86722,0.58742,1.15035,0.57504,0.00812,0.0073666,0.0073666,0.0073666
135,4838.18,1.1622,0.58674,0.00612,0.89628,0.79536,0.86858,0.59581,1.14035,0.55239,0.0078,0.0073468,0.0073468,0.0073468
136,4874.83,1.16553,0.60112,0.00614,0.88233,0.80371,0.86926,0.58962,1.15707,0.5759,0.00812,0.007327,0.007327,0.007327
137,4910.64,1.18367,0.5891,0.00606,0.90254,0.80284,0.87011,0.59355,1.13386,0.57614,0.00786,0.0073072,0.0073072,0.0073072
138,4946.41,1.16032,0.5788,0.00628,0.90029,0.7821,0.86165,0.58414,1.17776,0.60214,0.00824,0.0072874,0.0072874,0.0072874
139,4982.14,1.15968,0.59408,0.00602,0.9051,0.80232,0.87092,0.59399,1.16183,0.58409,0.00818,0.0072676,0.0072676,0.0072676
140,5017.79,1.13791,0.56583,0.00617,0.89148,0.8239,0.87171,0.59542,1.15721,0.58271,0.00807,0.0072478,0.0072478,0.0072478
141,5053.4,1.15173,0.57536,0.00606,0.90107,0.79812,0.86453,0.58806,1.17359,0.61147,0.00832,0.007228,0.007228,0.007228
142,5089.14,1.15249,0.59399,0.00603,0.89462,0.81124,0.87488,0.59592,1.16003,0.58827,0.0081,0.0072082,0.0072082,0.0072082
143,5124.89,1.14649,0.59295,0.00602,0.89545,0.82835,0.88772,0.60646,1.14283,0.5584,0.00814,0.0071884,0.0071884,0.0071884
144,5160.59,1.14967,0.58089,0.00611,0.89144,0.81569,0.87918,0.60461,1.14059,0.55521,0.00813,0.0071686,0.0071686,0.0071686
145,5196.33,1.15768,0.57706,0.00592,0.90391,0.79835,0.87441,0.60539,1.13574,0.53318,0.00788,0.0071488,0.0071488,0.0071488
146,5232.81,1.15109,0.55179,0.00578,0.90029,0.81577,0.88395,0.6047,1.14157,0.54536,0.00801,0.007129,0.007129,0.007129
147,5268.54,1.16635,0.56676,0.00577,0.9073,0.81264,0.8812,0.60621,1.11735,0.54783,0.00772,0.0071092,0.0071092,0.0071092
148,5304.38,1.12585,0.55805,0.0061,0.90845,0.81177,0.8861,0.60449,1.13994,0.5555,0.00803,0.0070894,0.0070894,0.0070894
149,5340.07,1.14221,0.56313,0.00583,0.88247,0.83591,0.88764,0.60572,1.13653,0.51971,0.00804,0.0070696,0.0070696,0.0070696
150,5375.83,1.14566,0.56561,0.00578,0.89069,0.81663,0.882,0.60759,1.12696,0.53089,0.00788,0.0070498,0.0070498,0.0070498
151,5411.49,1.15312,0.55955,0.00591,0.8816,0.81852,0.87587,0.60364,1.11776,0.53892,0.00775,0.00703,0.00703,0.00703
152,5447.3,1.1339,0.55339,0.00584,0.89205,0.82528,0.88598,0.60858,1.13515,0.53142,0.00791,0.0070102,0.0070102,0.0070102
153,5483,1.13848,0.55577,0.00589,0.8842,0.82587,0.88282,0.60909,1.13353,0.5288,0.008,0.0069904,0.0069904,0.0069904
154,5518.87,1.12936,0.56104,0.00583,0.88923,0.8057,0.87651,0.60166,1.12384,0.53661,0.00775,0.0069706,0.0069706,0.0069706
155,5554.65,1.12274,0.55349,0.00594,0.88397,0.80949,0.87692,0.60493,1.1217,0.55516,0.00765,0.0069508,0.0069508,0.0069508
156,5591.01,1.12006,0.55337,0.00554,0.90232,0.82086,0.88189,0.60515,1.11614,0.53847,0.00761,0.006931,0.006931,0.006931
157,5626.79,1.12394,0.56105,0.00603,0.90165,0.8149,0.88336,0.61096,1.12273,0.5211,0.00777,0.0069112,0.0069112,0.0069112
158,5662.79,1.14299,0.55241,0.00583,0.89041,0.80842,0.87908,0.60458,1.12231,0.53873,0.00789,0.0068914,0.0068914,0.0068914
159,5698.55,1.11877,0.55465,0.0059,0.91099,0.80877,0.88512,0.60356,1.11529,0.52978,0.00764,0.0068716,0.0068716,0.0068716
160,5734.38,1.13506,0.57893,0.00607,0.90636,0.8244,0.89222,0.61023,1.11571,0.52195,0.00771,0.0068518,0.0068518,0.0068518
161,5770.21,1.14485,0.5666,0.00578,0.88148,0.82928,0.88638,0.61149,1.12318,0.52915,0.00767,0.006832,0.006832,0.006832
162,5806.08,1.14188,0.55642,0.00593,0.91574,0.80254,0.88095,0.60951,1.12176,0.51539,0.00771,0.0068122,0.0068122,0.0068122
163,5842.12,1.12268,0.53825,0.00579,0.90201,0.81787,0.88103,0.6089,1.11883,0.52645,0.00773,0.0067924,0.0067924,0.0067924
164,5877.9,1.1066,0.54756,0.006,0.89322,0.81847,0.87846,0.60286,1.12394,0.56676,0.00793,0.0067726,0.0067726,0.0067726
165,5913.71,1.12601,0.55681,0.00586,0.92111,0.81801,0.88571,0.61102,1.11371,0.53538,0.00782,0.0067528,0.0067528,0.0067528
166,5950.09,1.15186,0.56907,0.00577,0.89744,0.82132,0.88644,0.61277,1.10752,0.51908,0.00765,0.006733,0.006733,0.006733
167,5985.85,1.1142,0.53666,0.0058,0.90324,0.81347,0.8806,0.60978,1.10558,0.51216,0.00756,0.0067132,0.0067132,0.0067132
168,6021.77,1.13509,0.55328,0.00569,0.9092,0.81531,0.88534,0.60834,1.10823,0.5265,0.00763,0.0066934,0.0066934,0.0066934
169,6057.65,1.1031,0.54555,0.00558,0.90362,0.82386,0.8802,0.61337,1.09011,0.53822,0.00754,0.0066736,0.0066736,0.0066736
170,6093.51,1.12037,0.55233,0.00586,0.90177,0.82463,0.88685,0.61105,1.09818,0.51822,0.00758,0.0066538,0.0066538,0.0066538
171,6129.33,1.10364,0.52842,0.00551,0.91299,0.80553,0.87861,0.60942,1.10161,0.5182,0.00749,0.006634,0.006634,0.006634
172,6165.18,1.10876,0.55012,0.00581,0.89925,0.8156,0.87566,0.6115,1.09791,0.53287,0.00754,0.0066142,0.0066142,0.0066142
173,6201.06,1.1359,0.56058,0.00576,0.9134,0.81843,0.87723,0.61274,1.10042,0.52937,0.0076,0.0065944,0.0065944,0.0065944
174,6236.83,1.10059,0.54687,0.00577,0.90366,0.82859,0.88602,0.6126,1.09023,0.50303,0.00726,0.0065746,0.0065746,0.0065746
175,6272.69,1.12221,0.55458,0.00572,0.90173,0.82524,0.88872,0.62117,1.08101,0.50439,0.00733,0.0065548,0.0065548,0.0065548
176,6309.25,1.10889,0.5384,0.00578,0.90454,0.83484,0.89045,0.61923,1.08495,0.51584,0.0071,0.006535,0.006535,0.006535
177,6345.08,1.10455,0.54559,0.00574,0.93087,0.81793,0.89106,0.61731,1.08992,0.52524,0.00739,0.0065152,0.0065152,0.0065152
178,6381.05,1.11282,0.55362,0.00583,0.91827,0.8043,0.87805,0.61545,1.09012,0.55685,0.00746,0.0064954,0.0064954,0.0064954
179,6416.82,1.11328,0.55478,0.00604,0.91763,0.81867,0.88484,0.61523,1.09672,0.54976,0.00751,0.0064756,0.0064756,0.0064756
180,6452.7,1.14299,0.54917,0.00553,0.90109,0.81311,0.88114,0.61501,1.10446,0.55331,0.00746,0.0064558,0.0064558,0.0064558
181,6488.5,1.11246,0.5443,0.00572,0.90626,0.82215,0.88281,0.61649,1.10071,0.54277,0.00753,0.006436,0.006436,0.006436
182,6524.45,1.12952,0.56145,0.00589,0.89677,0.82582,0.87961,0.6189,1.09527,0.53711,0.00748,0.0064162,0.0064162,0.0064162
183,6560.34,1.07114,0.52632,0.00579,0.9278,0.79918,0.87764,0.61442,1.11248,0.54803,0.00757,0.0063964,0.0063964,0.0063964
184,6596.27,1.11861,0.53329,0.00538,0.91862,0.8143,0.87937,0.61631,1.10324,0.54876,0.00738,0.0063766,0.0063766,0.0063766
