epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
120,7503.2,105.53,3.45932,0.00647,0.31415,0.38956,0.24765,0.16154,161.006,5.10761,0.00847,0.0076438,0.0076438,0.0076438
121,7565.37,100.352,3.53747,0.00639,0.31726,0.38743,0.25048,0.16225,159.051,5.05676,0.00835,0.007624,0.007624,0.007624
122,7627.69,110.19,3.45222,0.00632,0.33517,0.39042,0.26757,0.17121,161.69,4.99617,0.00863,0.0076042,0.0076042,0.0076042
123,7689.76,108.624,3.45438,0.00648,0.33705,0.38779,0.26598,0.1723,160.6,4.97686,0.00834,0.0075844,0.0075844,0.0075844
124,7751.97,108.204,3.43191,0.00646,0.34946,0.36801,0.27958,0.18659,159.447,4.89193,0.00802,0.0075646,0.0075646,0.0075646
125,7813.91,104.801,3.39937,0.00651,0.32707,0.39928,0.26707,0.17168,161.227,4.90713,0.00832,0.0075448,0.0075448,0.0075448
126,7876.45,104.79,3.44316,0.00625,0.32912,0.40925,0.27335,0.17691,161.973,4.90744,0.00877,0.007525,0.007525,0.007525
127,7938.94,106.958,3.3659,0.00635,0.33061,0.39412,0.27622,0.1795,161.074,4.89857,0.00828,0.0075052,0.0075052,0.0075052
128,8001.39,107.369,3.34358,0.00622,0.33035,0.407,0.27871,0.17927,158.338,4.84415,0.00785,0.0074854,0.0074854,0.0074854
129,8063.55,105.631,3.36771,0.00641,0.32429,0.41498,0.27143,0.17183,160.897,4.85363,0.00825,0.0074656,0.0074656,0.0074656
130,8125.49,97.4918,3.37583,0.00633,0.31679,0.39781,0.26287,0.17314,159.049,4.85649,0.00818,0.0074458,0.0074458,0.0074458
131,8187.62,106.444,3.39558,0.00646,0.32755,0.39799,0.26214,0.17293,159.449,4.79717,0.008,0.007426,0.007426,0.007426
132,8250.24,102.435,3.3882,0.00639,0.34175,0.40715,0.27733,0.18247,155.246,4.75604,0.00805,0.0074062,0.0074062,0.0074062
