epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
73,2414.5,1.17577,0.60502,0.00586,0.87525,0.8135,0.8689,0.58291,1.16161,0.55396,0.00833,0.0085744,0.0085744,0.0085744
74,2447.87,1.13582,0.58731,0.00573,0.88866,0.7947,0.86764,0.57467,1.1739,0.60322,0.00812,0.0085546,0.0085546,0.0085546
75,2481.17,1.12112,0.59851,0.00591,0.90124,0.80137,0.86528,0.57964,1.18608,0.58414,0.00841,0.0085348,0.0085348,0.0085348
76,2514.42,1.1194,0.56983,0.00594,0.88101,0.81485,0.87453,0.5856,1.16417,0.55591,0.00807,0.008515,0.008515,0.008515
77,2547.7,1.15699,0.61023,0.00579,0.90242,0.7913,0.86616,0.58051,1.18559,0.60249,0.0081,0.0084952,0.0084952,0.0084952
78,2580.49,1.15418,0.61614,0.00576,0.89168,0.8057,0.88033,0.59249,1.17131,0.55782,0.0081,0.0084754,0.0084754,0.0084754
79,2613.01,1.13446,0.58022,0.00573,0.88597,0.81888,0.88096,0.58531,1.15456,0.55352,0.00803,0.0084556,0.0084556,0.0084556
80,2645.6,1.1406,0.59117,0.00565,0.87356,0.81096,0.86724,0.58506,1.16032,0.58045,0.00844,0.0084358,0.0084358,0.0084358
81,2678.16,1.13743,0.59054,0.00574,0.89743,0.80155,0.88471,0.59151,1.15101,0.55598,0.00814,0.008416,0.008416,0.008416
82,2710.64,1.15446,0.58984,0.00587,0.93016,0.80058,0.89099,0.59485,1.1534,0.51793,0.00803,0.0083962,0.0083962,0.0083962
83,2743.35,1.10501,0.55491,0.00563,0.89154,0.80234,0.87185,0.58376,1.15065,0.5444,0.0081,0.0083764,0.0083764,0.0083764
84,2776.81,1.13512,0.58215,0.00555,0.89815,0.81366,0.87848,0.59037,1.1477,0.5551,0.00796,0.0083566,0.0083566,0.0083566
85,2809.41,1.1489,0.58007,0.00556,0.91472,0.79333,0.87782,0.58407,1.16429,0.58324,0.00822,0.0083368,0.0083368,0.0083368
86,2842.3,1.12583,0.57799,0.00568,0.90015,0.80345,0.86838,0.58692,1.1487,0.57691,0.00803,0.008317,0.008317,0.008317
87,2875.13,1.12879,0.56804,0.00576,0.88925,0.81884,0.87329,0.5877,1.13128,0.57432,0.00774,0.0082972,0.0082972,0.0082972
88,2907.83,1.13279,0.58572,0.00573,0.8804,0.80745,0.86922,0.57702,1.16448,0.58644,0.0081,0.0082774,0.0082774,0.0082774
89,2940.46,1.14213,0.58041,0.00574,0.90881,0.78428,0.87092,0.58776,1.15608,0.55146,0.00812,0.0082576,0.0082576,0.0082576
90,2973.07,1.09297,0.55964,0.0056,0.90754,0.81034,0.87572,0.59011,1.15763,0.54206,0.00807,0.0082378,0.0082378,0.0082378
91,3005.65,1.13959,0.58388,0.00582,0.90147,0.80803,0.87796,0.58721,1.16228,0.57325,0.00814,0.008218,0.008218,0.008218
92,3038.42,1.10657,0.54177,0.00546,0.89315,0.81872,0.88106,0.59498,1.171,0.56454,0.00862,0.0081982,0.0081982,0.0081982
93,3070.94,1.11854,0.56032,0.00539,0.89727,0.80221,0.87819,0.59665,1.13866,0.5298,0.00782,0.0081784,0.0081784,0.0081784
94,3103.68,1.12061,0.57126,0.00558,0.89761,0.80957,0.87518,0.58864,1.15884,0.55894,0.00817,0.0081586,0.0081586,0.0081586
95,3137.12,1.14129,0.57702,0.00543,0.90529,0.79646,0.87222,0.58911,1.16657,0.56397,0.00805,0.0081388,0.0081388,0.0081388
96,3169.81,1.10499,0.5597,0.00554,0.91425,0.80743,0.87346,0.59517,1.13941,0.56738,0.00757,0.008119,0.008119,0.008119
97,3202.6,1.10354,0.56157,0.00574,0.8954,0.8244,0.88742,0.60017,1.12379,0.53699,0.00789,0.0080992,0.0080992,0.0080992
98,3235.16,1.12419,0.55552,0.00555,0.8974,0.82206,0.87873,0.59937,1.14971,0.55109,0.00793,0.0080794,0.0080794,0.0080794
99,3267.79,1.12672,0.56583,0.0057,0.89389,0.81554,0.88415,0.59373,1.14591,0.54695,0.00797,0.0080596,0.0080596,0.0080596
100,3300.56,1.10311,0.55648,0.00569,0.90929,0.80783,0.88237,0.59718,1.15233,0.56423,0.00792,0.0080398,0.0080398,0.0080398
101,3333.17,1.12425,0.57248,0.0057,0.92038,0.7968,0.88308,0.59602,1.14316,0.55061,0.00776,0.00802,0.00802,0.00802
102,3365.83,1.09317,0.56185,0.00587,0.89275,0.81455,0.87724,0.59983,1.11748,0.54418,0.00758,0.0080002,0.0080002,0.0080002
103,3398.44,1.11276,0.55859,0.00555,0.88494,0.81941,0.88074,0.59272,1.1386,0.56493,0.00794,0.0079804,0.0079804,0.0079804
104,3430.98,1.10324,0.55355,0.0056,0.89821,0.81343,0.87796,0.60084,1.14572,0.56121,0.00815,0.0079606,0.0079606,0.0079606
105,3463.8,1.12631,0.56361,0.0053,0.8901,0.79628,0.87852,0.5957,1.14028,0.54624,0.00768,0.0079408,0.0079408,0.0079408
106,3497.27,1.10854,0.5584,0.00559,0.89573,0.8305,0.88755,0.60081,1.14201,0.52947,0.00805,0.007921,0.007921,0.007921
107,3529.94,1.1024,0.56189,0.00538,0.92092,0.80801,0.88708,0.60015,1.15308,0.5201,0.00825,0.0079012,0.0079012,0.0079012
108,3562.74,1.13091,0.55964,0.00547,0.90529,0.82064,0.88964,0.60123,1.13167,0.51142,0.00792,0.0078814,0.0078814,0.0078814
109,3595.33,1.07326,0.54489,0.00547,0.88834,0.82227,0.88585,0.60079,1.1371,0.51869,0.00791,0.0078616,0.0078616,0.0078616
110,3628.11,1.07918,0.53833,0.00562,0.90949,0.82399,0.88717,0.60467,1.12414,0.52623,0.0078,0.0078418,0.0078418,0.0078418
111,3660.78,1.10682,0.54828,0.00563,0.89207,0.82219,0.88251,0.60173,1.12916,0.53038,0.0078,0.007822,0.007822,0.007822
112,3693.38,1.1191,0.56446,0.0055,0.89534,0.82886,0.89161,0.60894,1.11803,0.51957,0.00792,0.0078022,0.0078022,0.0078022
113,3726.07,1.1333,0.56971,0.00549,0.90438,0.81145,0.88398,0.60177,1.12243,0.54392,0.00745,0.0077824,0.0077824,0.0077824
114,3758.55,1.08672,0.5315,0.00553,0.89863,0.81419,0.88249,0.59836,1.12645,0.54321,0.00782,0.0077626,0.0077626,0.0077626
