epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
255,8534.51,1.12613,0.58958,0.00561,0.8901,0.79707,0.87255,0.60948,1.12553,0.60302,0.00774,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,8568.19,1.10908,0.56283,0.00539,0.88763,0.795,0.87421,0.60838,1.12472,0.60981,0.00771,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,8601.9,1.1182,0.58238,0.00545,0.88375,0.79649,0.87353,0.60829,1.12454,0.60851,0.00771,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,8635.72,1.12436,0.5846,0.00543,0.87933,0.79967,0.87343,0.60871,1.12053,0.61123,0.00769,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,8669.39,1.09848,0.57282,0.00546,0.86886,0.80106,0.87083,0.60919,1.12059,0.60463,0.00764,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,8703.18,1.11498,0.56882,0.00531,0.87428,0.79885,0.87007,0.60943,1.11908,0.60362,0.00763,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
261,8736.95,1.10633,0.55901,0.00533,0.88083,0.78984,0.87,0.60805,1.12022,0.61042,0.00762,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
262,8770.65,1.12,0.57129,0.00528,0.87292,0.79525,0.86978,0.60962,1.12349,0.60283,0.00772,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
263,8804.45,1.1371,0.57884,0.00538,0.87171,0.80462,0.87026,0.61103,1.11885,0.60381,0.00764,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
264,8838.16,1.09076,0.56098,0.00544,0.86951,0.79743,0.86959,0.61002,1.11886,0.61157,0.00763,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
265,8871.86,1.10154,0.55233,0.00535,0.89686,0.77434,0.86883,0.61063,1.11629,0.61169,0.0076,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
266,8905.61,1.08098,0.57,0.00562,0.88619,0.78988,0.86984,0.60951,1.11925,0.61037,0.00763,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
267,8939.33,1.08694,0.57086,0.00547,0.88062,0.79495,0.87184,0.61018,1.11737,0.60932,0.0076,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
268,8972.86,1.0974,0.56594,0.00532,0.88746,0.78579,0.8705,0.60958,1.11909,0.61212,0.00767,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
269,9006.35,1.09172,0.54834,0.00522,0.89191,0.78006,0.87158,0.61118,1.11565,0.61493,0.00767,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
270,9040.12,1.12557,0.57003,0.00536,0.88871,0.78001,0.87045,0.61131,1.11307,0.61088,0.00763,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
271,9073.75,1.0984,0.56223,0.00517,0.89471,0.78081,0.86797,0.60972,1.11125,0.6194,0.00759,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
272,9107.42,1.09968,0.56335,0.0053,0.88832,0.78208,0.86985,0.61108,1.10842,0.61103,0.00755,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
273,9141.16,1.13326,0.57748,0.00505,0.8817,0.79136,0.8718,0.61152,1.10555,0.6106,0.00755,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
274,9174.67,1.07711,0.56992,0.00533,0.87689,0.79095,0.87102,0.61386,1.10583,0.60774,0.00759,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
275,9208.15,1.08287,0.5379,0.00517,0.87956,0.7948,0.87247,0.61562,1.10275,0.61003,0.00754,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
276,9242.15,1.10669,0.5611,0.00522,0.87967,0.79026,0.87056,0.61382,1.10303,0.60645,0.00757,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
277,9275.75,1.07921,0.55173,0.00517,0.88238,0.79331,0.87086,0.6145,1.10442,0.60655,0.00754,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
278,9309.18,1.07663,0.55548,0.0054,0.88509,0.78372,0.87201,0.61476,1.10581,0.60006,0.00752,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
279,9342.93,1.0799,0.55986,0.00495,0.87456,0.7957,0.87277,0.61544,1.10377,0.60388,0.00751,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
280,9376.76,1.10756,0.56436,0.00518,0.90057,0.77841,0.87463,0.61672,1.10206,0.60662,0.00748,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
281,9410.39,1.0796,0.55893,0.00544,0.90014,0.77546,0.8726,0.61555,1.1046,0.60441,0.00745,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
282,9444.15,1.09224,0.54565,0.0052,0.9022,0.77726,0.87249,0.6157,1.10383,0.60031,0.00743,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
283,9477.66,1.0651,0.5556,0.00531,0.89516,0.779,0.87305,0.61711,1.10379,0.59714,0.0074,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
284,9511.36,1.08111,0.55925,0.00522,0.89452,0.77955,0.87324,0.61647,1.10407,0.59309,0.00745,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
285,9545.09,1.0665,0.55562,0.00516,0.89672,0.77776,0.87436,0.61774,1.10492,0.58904,0.00747,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
286,9578.69,1.06693,0.54174,0.00515,0.88682,0.78241,0.87378,0.61785,1.1002,0.59369,0.00743,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
287,9612.48,1.0775,0.55393,0.00512,0.88071,0.78526,0.87311,0.61708,1.10384,0.59445,0.00749,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
288,9646.14,1.04327,0.54757,0.00522,0.87706,0.79172,0.87471,0.61774,1.10183,0.60033,0.00748,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
289,9679.76,1.06462,0.52672,0.00516,0.88263,0.79017,0.87497,0.61756,1.10224,0.59883,0.00752,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
290,9713.35,1.08412,0.55546,0.00522,0.87949,0.80032,0.87526,0.61793,1.09917,0.60181,0.00744,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
291,9747.12,1.06027,0.54767,0.00505,0.88446,0.79445,0.87593,0.61715,1.099,0.60352,0.00746,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
292,9780.55,1.09272,0.5483,0.00513,0.88089,0.80329,0.87552,0.61744,1.10061,0.5996,0.00746,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
293,9814.2,1.0562,0.53063,0.00492,0.87943,0.80128,0.87627,0.61831,1.10042,0.5986,0.00744,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
294,9847.79,1.06215,0.54559,0.0052,0.87679,0.80806,0.87702,0.61834,1.09952,0.59865,0.00745,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
295,9881.4,1.0546,0.53699,0.00513,0.88091,0.79876,0.87608,0.61857,1.09849,0.59931,0.00741,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
296,9914.84,1.0523,0.53698,0.005,0.87502,0.80135,0.87572,0.6181,1.10072,0.59624,0.00747,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
297,9948.43,1.06383,0.53972,0.00509,0.88474,0.79317,0.87499,0.61944,1.09803,0.59655,0.00744,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
298,9982.21,1.07525,0.54356,0.00504,0.88521,0.79509,0.87639,0.62063,1.0974,0.59905,0.00743,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
299,10015.6,1.05545,0.53746,0.00495,0.88206,0.7959,0.87562,0.62076,1.09666,0.59908,0.00747,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
300,10049.2,1.06823,0.53885,0.00507,0.88377,0.80076,0.87593,0.62111,1.09824,0.59909,0.00749,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
301,10082.6,1.04693,0.52513,0.00505,0.88435,0.80067,0.87737,0.62236,1.09859,0.59549,0.00749,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
302,10116.1,1.06292,0.53662,0.00503,0.88754,0.79514,0.87775,0.62297,1.09923,0.59586,0.00752,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
303,10149.6,1.0417,0.53746,0.00506,0.88175,0.79737,0.87725,0.62273,1.09534,0.59325,0.0075,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
304,10183,1.0299,0.52804,0.00504,0.87881,0.79478,0.87655,0.62211,1.09236,0.5974,0.00748,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
305,10216.5,1.06805,0.53743,0.0049,0.87858,0.79809,0.87544,0.6216,1.09396,0.60069,0.00759,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
306,10250.3,1.06397,0.52903,0.00497,0.89193,0.7856,0.87612,0.6219,1.09495,0.59822,0.00756,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
307,10283.9,1.0462,0.53006,0.00475,0.8883,0.78665,0.87505,0.62117,1.09278,0.60388,0.00757,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
308,10317.5,1.05684,0.53343,0.00505,0.88468,0.78704,0.87624,0.62264,1.09383,0.59321,0.00756,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
309,10351.2,1.04341,0.52928,0.00493,0.88767,0.78666,0.87646,0.62352,1.08853,0.59857,0.00746,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
310,10384.9,1.08518,0.53757,0.00482,0.88877,0.78481,0.87701,0.62502,1.08906,0.60416,0.0075,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
311,10418.6,1.04554,0.53512,0.00492,0.88591,0.78587,0.877,0.62464,1.08763,0.60487,0.00746,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
312,10452.3,1.05715,0.54019,0.00482,0.86897,0.80143,0.87601,0.6241,1.08918,0.60703,0.0075,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
313,10485.8,1.05101,0.52982,0.00486,0.86404,0.80324,0.87468,0.62315,1.08572,0.61131,0.00736,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
314,10519.3,0.99965,0.50633,0.00489,0.8723,0.80062,0.87524,0.62289,1.08658,0.61634,0.00735,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
315,10553,1.02303,0.50346,0.00484,0.86582,0.80421,0.87559,0.62329,1.08504,0.61547,0.0073,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
316,10586.6,1.02157,0.50654,0.00471,0.87116,0.79847,0.8752,0.62356,1.08424,0.61188,0.00728,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
317,10620.3,1.03709,0.50834,0.00472,0.87268,0.80112,0.87599,0.62399,1.08389,0.61271,0.00727,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
318,10654.1,1.01698,0.51442,0.0048,0.882,0.78964,0.8755,0.62302,1.08437,0.61638,0.00732,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
319,10687.7,1.03975,0.53455,0.00484,0.87293,0.80117,0.875,0.62338,1.08314,0.61454,0.0073,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
320,10721.3,1.03727,0.51929,0.00475,0.87561,0.80126,0.87475,0.62427,1.08398,0.61122,0.00729,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
321,10754.9,1.00992,0.50631,0.00478,0.8727,0.80628,0.87415,0.62473,1.08347,0.60855,0.0073,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
322,10788.4,1.02548,0.52352,0.00479,0.87382,0.80755,0.87548,0.62527,1.08499,0.60757,0.0073,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
323,10822,1.0161,0.50599,0.00475,0.87399,0.80628,0.8746,0.62376,1.08427,0.60544,0.00727,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
324,10855.5,1.01873,0.51851,0.00485,0.87442,0.80709,0.87532,0.62366,1.08323,0.60665,0.00725,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
325,10889.2,1.02419,0.52408,0.00478,0.86983,0.80796,0.87437,0.62282,1.08225,0.60748,0.00722,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
326,10922.4,0.99606,0.50208,0.00489,0.87252,0.80784,0.87481,0.62202,1.0848,0.6028,0.00725,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
327,10956.1,1.02216,0.52252,0.00482,0.86924,0.80761,0.87493,0.62241,1.08395,0.60293,0.00725,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
328,10989.8,1.01774,0.50877,0.00466,0.86517,0.81355,0.87415,0.62219,1.08323,0.60925,0.00729,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
329,11023.4,1.01874,0.51071,0.00469,0.866,0.8087,0.874,0.62213,1.08264,0.61081,0.00728,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
330,11057.2,1.02269,0.51342,0.00483,0.87349,0.80617,0.87447,0.62172,1.08259,0.61006,0.00725,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
331,11090.6,0.99063,0.50574,0.00461,0.87829,0.80439,0.87427,0.62266,1.08341,0.60614,0.00726,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
332,11124,0.98985,0.48988,0.00461,0.87157,0.80538,0.87437,0.62283,1.08039,0.60799,0.00717,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
333,11157.4,1.03063,0.52497,0.0049,0.8696,0.8073,0.8747,0.62305,1.08059,0.60907,0.00717,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
334,11190.9,1.01161,0.51861,0.00495,0.8735,0.80263,0.87362,0.623,1.08017,0.60994,0.00716,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
335,11224.3,0.99664,0.50157,0.00461,0.871,0.80237,0.87303,0.62338,1.08059,0.60465,0.00723,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
336,11257.9,1.01639,0.50551,0.00464,0.88744,0.79023,0.87299,0.6238,1.08191,0.60513,0.0073,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
337,11291.5,1.00655,0.50824,0.00477,0.8861,0.79298,0.87313,0.62348,1.08244,0.60972,0.00728,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
338,11325.1,1.00509,0.49568,0.00478,0.87613,0.80363,0.87294,0.62335,1.08114,0.61112,0.00728,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274
339,11358.8,0.98767,0.48534,0.00448,0.87358,0.80232,0.87295,0.62321,1.08158,0.61133,0.00728,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
340,11392.5,1.01946,0.51308,0.00458,0.87091,0.80261,0.8734,0.62262,1.08406,0.60704,0.00731,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878
341,11426.2,1.00534,0.51386,0.00463,0.87671,0.80242,0.87377,0.62373,1.08239,0.6082,0.0073,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
342,11459.8,0.99524,0.49495,0.00463,0.87646,0.80211,0.87457,0.62413,1.08163,0.61057,0.0073,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482
343,11493.5,0.98104,0.48131,0.00451,0.87422,0.80804,0.8745,0.62378,1.08316,0.60427,0.00736,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
344,11527.1,0.98787,0.50947,0.00464,0.87444,0.80878,0.8752,0.62512,1.0816,0.60274,0.00735,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086
345,11560.7,0.99956,0.50366,0.00451,0.87614,0.80794,0.87526,0.62503,1.07983,0.60344,0.00734,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
346,11594.4,0.98094,0.50199,0.00471,0.87557,0.80565,0.8748,0.6253,1.08,0.60358,0.00733,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
347,11628.2,0.99179,0.5045,0.00463,0.87678,0.80224,0.87355,0.62426,1.08187,0.60155,0.00735,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
348,11661.9,0.98451,0.49345,0.00459,0.87756,0.80272,0.87357,0.62475,1.07996,0.60388,0.00732,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294
349,11695.5,0.97508,0.49082,0.00462,0.8743,0.80061,0.8726,0.62392,1.08105,0.60337,0.00731,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
350,11729.3,0.99817,0.49942,0.00461,0.88252,0.79528,0.87218,0.62427,1.0825,0.603,0.00734,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898
351,11763,0.99074,0.50083,0.00455,0.87836,0.79831,0.87306,0.62441,1.08321,0.60226,0.00735,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
352,11796.6,0.97618,0.48662,0.00453,0.87615,0.79644,0.87241,0.62428,1.08378,0.60308,0.00736,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502
353,11830.3,0.99038,0.48445,0.00448,0.88127,0.79851,0.87331,0.62537,1.08375,0.59842,0.00737,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
354,11864,0.96401,0.48455,0.0045,0.88264,0.8005,0.87403,0.62596,1.0832,0.5973,0.00737,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106
355,11897.7,1.02375,0.51053,0.00459,0.88152,0.79967,0.8739,0.62602,1.08298,0.59921,0.00737,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
356,11931.3,0.99863,0.48436,0.00452,0.87601,0.80006,0.87342,0.62572,1.08265,0.60197,0.00738,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
357,11964.9,0.98628,0.48882,0.00449,0.87465,0.79897,0.87334,0.62636,1.08173,0.6035,0.00737,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
358,11998.6,0.98614,0.49539,0.0046,0.87766,0.8001,0.87267,0.62593,1.08221,0.6047,0.00738,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314
359,12032.4,0.98133,0.48084,0.00446,0.87557,0.80003,0.87214,0.6261,1.08323,0.60348,0.00738,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
360,12066.2,1.00071,0.4937,0.00435,0.87948,0.79634,0.87237,0.626,1.08335,0.60363,0.00739,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918
361,12100,0.97015,0.48122,0.00443,0.88517,0.79317,0.87221,0.62633,1.08222,0.60911,0.00731,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
362,12133.9,0.98512,0.48711,0.00443,0.88331,0.79107,0.87207,0.62579,1.08246,0.61009,0.00732,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522
363,12167.5,0.93413,0.47259,0.00446,0.88339,0.78821,0.87246,0.62559,1.08118,0.60936,0.00729,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
364,12201.1,0.95246,0.47736,0.00455,0.88513,0.78497,0.87221,0.62527,1.08293,0.61032,0.0073,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126
365,12234.9,0.9652,0.49321,0.00456,0.8837,0.78491,0.87221,0.62494,1.08219,0.60932,0.00727,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
366,12268.6,0.95524,0.46925,0.00433,0.88512,0.78866,0.87257,0.62544,1.08353,0.60386,0.00729,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
367,12302.3,0.98321,0.4889,0.00439,0.87996,0.79133,0.87171,0.62502,1.08411,0.60668,0.00731,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
368,12336,0.97516,0.48805,0.00443,0.88408,0.78815,0.87115,0.62513,1.08364,0.60937,0.00732,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334
369,12369.6,0.9518,0.47869,0.00448,0.88685,0.78757,0.87109,0.62464,1.08454,0.60719,0.00727,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
370,12403.4,0.97827,0.48161,0.00438,0.88784,0.78554,0.87096,0.62465,1.08695,0.60078,0.00739,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938
371,12437.2,0.9549,0.46861,0.00442,0.88469,0.7896,0.86984,0.62418,1.08787,0.60075,0.00739,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
372,12470.9,0.94257,0.46825,0.00435,0.88228,0.7977,0.87022,0.62469,1.08784,0.59835,0.00741,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542
373,12504.5,0.97707,0.48034,0.00434,0.88666,0.79013,0.86994,0.62456,1.08892,0.59711,0.00742,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
374,12538.3,0.97161,0.47967,0.00452,0.89048,0.79364,0.86921,0.62468,1.08943,0.59573,0.00742,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
375,12571.9,0.94494,0.47413,0.00441,0.89027,0.79167,0.87001,0.62499,1.08891,0.59584,0.0074,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
376,12605.5,0.92219,0.45824,0.00433,0.88313,0.79905,0.87097,0.6254,1.08797,0.59627,0.0074,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
377,12639.2,0.96484,0.48502,0.00442,0.88402,0.79642,0.87007,0.62567,1.08893,0.59673,0.0074,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
378,12672.9,0.95292,0.46881,0.00434,0.88898,0.79337,0.87093,0.62569,1.08909,0.59612,0.0074,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354
379,12706.6,0.93567,0.45467,0.00434,0.88297,0.80045,0.87148,0.62591,1.08628,0.6049,0.0073,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
380,12740.5,0.96523,0.46948,0.00426,0.8851,0.79892,0.87096,0.62649,1.08529,0.6025,0.0073,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958
381,12774.2,0.93181,0.47152,0.00428,0.88521,0.79265,0.86937,0.62587,1.08446,0.60338,0.00729,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
382,12807.9,0.95152,0.47574,0.00432,0.88382,0.79041,0.8691,0.6258,1.08433,0.60481,0.00735,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562
383,12841.7,0.97231,0.46356,0.00417,0.8825,0.7913,0.86943,0.62648,1.08492,0.60336,0.00735,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
384,12875.4,0.94393,0.47473,0.0043,0.88498,0.79108,0.86971,0.62662,1.08561,0.60226,0.00735,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166
385,12909,0.9401,0.46325,0.00435,0.88352,0.78827,0.86932,0.6264,1.08713,0.59768,0.00743,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
386,12942.7,0.94728,0.46465,0.00416,0.88618,0.78805,0.87022,0.62648,1.08798,0.59598,0.00744,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
387,12976.4,0.9519,0.45947,0.00404,0.89893,0.78176,0.87061,0.62626,1.08919,0.59421,0.00745,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
388,13010,0.94251,0.4747,0.0042,0.89862,0.78088,0.87041,0.6264,1.08855,0.59625,0.00744,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374
