epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
79,2533.99,1.28796,0.73923,0.00746,0.86672,0.7395,0.82246,0.52654,1.28095,0.72526,0.00999,0.0084556,0.0084556,0.0084556
80,2565.16,1.27575,0.73177,0.0072,0.86124,0.73515,0.818,0.52883,1.29732,0.72253,0.01011,0.0084358,0.0084358,0.0084358
81,2596.29,1.26419,0.7072,0.00703,0.83409,0.75142,0.81885,0.52709,1.29625,0.72319,0.01023,0.008416,0.008416,0.008416
82,2627.52,1.28414,0.72244,0.00697,0.85443,0.74203,0.82175,0.51921,1.31733,0.74284,0.01065,0.0083962,0.0083962,0.0083962
83,2658.93,1.29009,0.75016,0.00708,0.84387,0.74414,0.82468,0.52826,1.282,0.73879,0.00963,0.0083764,0.0083764,0.0083764
84,2690.07,1.27109,0.73528,0.00703,0.86027,0.7402,0.82023,0.52442,1.29298,0.68781,0.01007,0.0083566,0.0083566,0.0083566
85,2721.69,1.28399,0.71559,0.00693,0.8799,0.73958,0.8224,0.52522,1.29721,0.70658,0.01024,0.0083368,0.0083368,0.0083368
86,2752.74,1.27408,0.73018,0.00722,0.85563,0.75581,0.82465,0.52102,1.30662,0.71143,0.01012,0.008317,0.008317,0.008317
87,2783.72,1.30315,0.73926,0.007,0.85677,0.73915,0.82275,0.52064,1.28704,0.70281,0.00992,0.0082972,0.0082972,0.0082972
88,2815.47,1.28708,0.71523,0.00702,0.83745,0.75364,0.82268,0.52453,1.29551,0.69362,0.01011,0.0082774,0.0082774,0.0082774
89,2847.25,1.26353,0.72652,0.00716,0.84365,0.75665,0.82673,0.52952,1.26851,0.71764,0.00956,0.0082576,0.0082576,0.0082576
90,2879.07,1.26533,0.7145,0.007,0.83967,0.76768,0.82765,0.52948,1.27059,0.6914,0.00986,0.0082378,0.0082378,0.0082378
91,2910.61,1.26422,0.71039,0.00697,0.84147,0.73956,0.8227,0.53116,1.26948,0.70425,0.00981,0.008218,0.008218,0.008218
92,2941.76,1.25641,0.71887,0.00683,0.84801,0.75089,0.82497,0.53319,1.27246,0.69843,0.00987,0.0081982,0.0081982,0.0081982
93,2972.69,1.25479,0.702,0.00689,0.82335,0.76691,0.82364,0.52888,1.2837,0.70237,0.00987,0.0081784,0.0081784,0.0081784
94,3003.67,1.25708,0.70692,0.00711,0.86801,0.75528,0.82793,0.53224,1.27184,0.71927,0.00981,0.0081586,0.0081586,0.0081586
95,3035.56,1.27675,0.72529,0.00697,0.84871,0.75938,0.82587,0.52905,1.27851,0.7055,0.0099,0.0081388,0.0081388,0.0081388
96,3067.5,1.25936,0.70267,0.00703,0.84971,0.75028,0.82114,0.52637,1.284,0.70448,0.00967,0.008119,0.008119,0.008119
97,3099.44,1.25629,0.70089,0.00683,0.83761,0.74511,0.81787,0.52997,1.26088,0.72457,0.00941,0.0080992,0.0080992,0.0080992
98,3131.4,1.24346,0.70009,0.00697,0.83397,0.75901,0.81814,0.52863,1.29527,0.692,0.01011,0.0080794,0.0080794,0.0080794
99,3163.5,1.25488,0.69544,0.0069,0.84985,0.7597,0.83073,0.53372,1.27758,0.68031,0.00962,0.0080596,0.0080596,0.0080596
100,3195.61,1.2368,0.67667,0.00676,0.87238,0.75851,0.83382,0.5352,1.26865,0.67569,0.00999,0.0080398,0.0080398,0.0080398
101,3227.5,1.23657,0.70043,0.00693,0.84264,0.75114,0.81341,0.5282,1.25506,0.69369,0.00955,0.00802,0.00802,0.00802
102,3259.35,1.23895,0.68335,0.00664,0.85876,0.7534,0.82459,0.5312,1.27454,0.70136,0.00983,0.0080002,0.0080002,0.0080002
103,3291.23,1.2342,0.68074,0.00674,0.87626,0.75943,0.83248,0.53986,1.25249,0.69883,0.00975,0.0079804,0.0079804,0.0079804
104,3322.72,1.24499,0.69064,0.00679,0.85514,0.77446,0.83308,0.54052,1.25169,0.68401,0.0097,0.0079606,0.0079606,0.0079606
105,3353.9,1.23182,0.66136,0.00637,0.86761,0.75967,0.83514,0.54255,1.24355,0.67575,0.00942,0.0079408,0.0079408,0.0079408
