epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
263,9574.75,1.02077,0.4952,0.00463,0.89479,0.81577,0.88287,0.63239,1.05924,0.59901,0.00715,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
264,9612.23,0.98597,0.47991,0.00465,0.89506,0.81745,0.88389,0.63271,1.05917,0.6024,0.0071,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
265,9649.15,0.98514,0.47056,0.00465,0.89785,0.81366,0.88439,0.63395,1.05848,0.60192,0.00715,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
266,9690.51,0.96733,0.49793,0.00476,0.90575,0.802,0.88373,0.63501,1.05783,0.58822,0.00712,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
267,9731.12,0.97948,0.49087,0.00469,0.90615,0.80429,0.88414,0.63557,1.05827,0.58802,0.00708,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
268,9768.09,0.99112,0.49224,0.00461,0.88742,0.81724,0.88388,0.63348,1.06041,0.59346,0.00716,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
269,9805.68,0.98847,0.47562,0.0045,0.89238,0.80946,0.88366,0.63338,1.06063,0.59498,0.00722,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
270,9842.39,1.01624,0.50611,0.00468,0.88657,0.81684,0.88235,0.63331,1.0565,0.58873,0.00709,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
271,9878.07,1.00231,0.50701,0.00454,0.88656,0.81031,0.88075,0.63162,1.05999,0.59296,0.00722,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
272,9918.07,0.99292,0.48247,0.00459,0.89447,0.80963,0.88154,0.6313,1.05784,0.59424,0.00721,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
273,9959.3,1.03383,0.49537,0.00438,0.88774,0.81225,0.8797,0.63051,1.05968,0.59179,0.00723,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
274,10000.2,0.98449,0.49106,0.00459,0.89728,0.80959,0.88002,0.63138,1.06191,0.58856,0.00725,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
275,10040.6,0.97105,0.46877,0.00439,0.88709,0.80692,0.87755,0.63093,1.06012,0.60641,0.00725,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
276,10080,0.99725,0.48196,0.00447,0.89087,0.81264,0.87845,0.63235,1.05935,0.6104,0.00721,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
277,10118.5,0.97082,0.48504,0.00448,0.89896,0.80551,0.87762,0.63343,1.0577,0.61663,0.00716,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
278,10155.8,0.96388,0.47206,0.00458,0.8983,0.807,0.87855,0.63309,1.05753,0.6086,0.00725,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
279,10191.2,0.97561,0.47036,0.00428,0.88951,0.81129,0.87761,0.6322,1.0558,0.6084,0.00722,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
280,10227.4,0.99844,0.48843,0.00443,0.89597,0.79668,0.87682,0.63297,1.05392,0.61495,0.00718,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
281,10264,0.97406,0.47993,0.00467,0.89952,0.80276,0.88022,0.63303,1.05572,0.60537,0.00722,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
282,10299.7,0.98413,0.47354,0.00443,0.90244,0.79886,0.87907,0.63377,1.05443,0.60205,0.00725,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
283,10335,0.96552,0.47273,0.00454,0.89797,0.80633,0.88097,0.63387,1.05043,0.60096,0.00723,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
284,10371.4,0.98806,0.48791,0.00455,0.90685,0.79691,0.87927,0.63412,1.04979,0.5986,0.00727,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
285,10407.6,0.96981,0.47578,0.00448,0.90361,0.80112,0.87958,0.63394,1.04953,0.6017,0.00719,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
286,10442.2,0.96584,0.46449,0.0045,0.9027,0.80102,0.88025,0.63478,1.04968,0.59864,0.00726,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
287,10477.1,0.96525,0.46751,0.00434,0.9139,0.79743,0.88081,0.63441,1.04784,0.6,0.00722,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
288,10512.4,0.93728,0.46652,0.00452,0.91557,0.79842,0.88036,0.63383,1.04465,0.60055,0.00713,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
289,10548.5,0.95712,0.45153,0.0044,0.90331,0.80487,0.87925,0.63384,1.04593,0.60769,0.00718,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
290,10584.9,0.98178,0.48194,0.00448,0.90931,0.80383,0.87936,0.63343,1.04729,0.60673,0.00717,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
291,10620.5,0.95099,0.46642,0.00428,0.90815,0.80452,0.87975,0.63354,1.04683,0.60038,0.00714,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
292,10656.5,0.98512,0.46705,0.00437,0.91707,0.79769,0.87812,0.63325,1.04631,0.60071,0.00709,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
293,10692.7,0.95247,0.46021,0.00423,0.91415,0.80133,0.87762,0.63294,1.04581,0.60102,0.00707,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
294,10728.7,0.96813,0.46159,0.0045,0.91115,0.80261,0.87658,0.63111,1.04991,0.60307,0.00717,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
295,10763.8,0.95237,0.46069,0.00442,0.909,0.80489,0.87858,0.63244,1.05104,0.59575,0.00717,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
296,10800.6,0.95823,0.4649,0.00441,0.90549,0.80189,0.87805,0.63175,1.04997,0.59899,0.00714,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
297,10836,0.96396,0.47996,0.00441,0.90221,0.80412,0.87885,0.63195,1.05181,0.59533,0.00725,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
298,10871.4,0.96907,0.47427,0.0044,0.89733,0.80581,0.87803,0.63266,1.04957,0.59977,0.00722,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
299,10907.5,0.95921,0.47406,0.00437,0.89966,0.80819,0.87899,0.63277,1.0511,0.59675,0.00723,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
300,10943.8,0.96566,0.46897,0.00434,0.90009,0.80874,0.87813,0.63205,1.0513,0.59331,0.00722,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
301,10979.5,0.9555,0.46977,0.00442,0.89723,0.80748,0.87849,0.63261,1.04878,0.59375,0.00714,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
302,11015.6,0.96396,0.46296,0.00436,0.90441,0.80408,0.87794,0.63362,1.04945,0.59236,0.00715,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
303,11051.8,0.93916,0.46152,0.00437,0.90489,0.80392,0.87836,0.63444,1.04896,0.59164,0.00717,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
304,11087.3,0.93391,0.44409,0.00439,0.90807,0.80349,0.87978,0.63447,1.04691,0.59335,0.00707,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
305,11123,0.96005,0.46717,0.00423,0.91295,0.79958,0.87944,0.63468,1.04748,0.5918,0.00711,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
306,11158.4,0.95867,0.45826,0.00427,0.90966,0.79912,0.8793,0.63471,1.04555,0.59817,0.00711,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
307,11193.7,0.9513,0.44381,0.00416,0.90443,0.8024,0.88034,0.63599,1.04595,0.59219,0.00709,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
308,11228.9,0.9568,0.45538,0.00436,0.91064,0.78503,0.87814,0.63485,1.04884,0.59421,0.00722,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
309,11264.7,0.95244,0.45964,0.0043,0.90731,0.79845,0.87934,0.63609,1.0465,0.59318,0.0071,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
310,11301,0.99611,0.47121,0.00425,0.91118,0.79939,0.88042,0.63703,1.0476,0.58999,0.00712,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
311,11336.8,0.9492,0.45619,0.00427,0.90556,0.80343,0.87957,0.63652,1.04624,0.59338,0.00709,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
312,11372.4,0.96093,0.46364,0.00417,0.90931,0.80114,0.88073,0.63789,1.04519,0.59267,0.00709,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
313,11408.4,0.95341,0.4586,0.00425,0.91095,0.80283,0.8811,0.63786,1.0446,0.59566,0.00703,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
314,11444.1,0.90657,0.43867,0.00424,0.91479,0.79974,0.88099,0.63811,1.0431,0.59393,0.00703,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
315,11479.4,0.92859,0.4458,0.00423,0.91665,0.79832,0.88018,0.63755,1.0414,0.59641,0.00711,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
316,11515.5,0.92542,0.44435,0.00412,0.91494,0.79958,0.88132,0.63828,1.04336,0.60016,0.00713,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
317,11551.2,0.94646,0.44786,0.00419,0.91522,0.80233,0.88118,0.63705,1.04416,0.60212,0.00712,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
318,11586.5,0.93233,0.43749,0.00424,0.91511,0.79916,0.88148,0.63764,1.04537,0.59776,0.00713,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
319,11621.9,0.94707,0.45323,0.00426,0.91338,0.80471,0.88162,0.6378,1.04616,0.59605,0.00711,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
320,11658,0.95568,0.44857,0.00425,0.91308,0.80185,0.88043,0.6366,1.04701,0.59463,0.00711,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
321,11693.4,0.92912,0.43202,0.00421,0.91088,0.79837,0.8795,0.6366,1.04917,0.59261,0.00713,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
322,11728.9,0.92761,0.44337,0.00422,0.90725,0.80181,0.87946,0.63632,1.05097,0.59208,0.00716,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
323,11764.8,0.92205,0.44379,0.00415,0.91395,0.79488,0.8789,0.63668,1.05121,0.58948,0.0072,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
324,11799.9,0.92556,0.44847,0.0043,0.91597,0.79079,0.87797,0.63648,1.05292,0.59033,0.00731,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
325,11835.2,0.92445,0.4516,0.00417,0.92078,0.78958,0.878,0.63672,1.05036,0.58667,0.0072,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
326,11870.8,0.90646,0.43022,0.00421,0.91876,0.78899,0.87761,0.63643,1.05183,0.58476,0.00722,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
327,11906.8,0.92436,0.44045,0.00416,0.9196,0.79408,0.87894,0.63638,1.05124,0.5824,0.00722,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
328,11941.9,0.92676,0.43899,0.00409,0.92237,0.79193,0.87892,0.63671,1.05035,0.58262,0.00718,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
329,11977.3,0.93003,0.44035,0.00413,0.92044,0.79645,0.87908,0.63796,1.04894,0.58315,0.00718,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
330,12013,0.9213,0.44489,0.00421,0.91746,0.79658,0.8786,0.63745,1.04909,0.57725,0.00721,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
331,12048.9,0.90961,0.43739,0.00411,0.9198,0.79326,0.87915,0.63816,1.04769,0.57945,0.00719,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
332,12084.7,0.90636,0.42945,0.00409,0.91854,0.79244,0.87907,0.63797,1.04987,0.58109,0.00726,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
333,12120.2,0.93266,0.45518,0.00433,0.91716,0.79355,0.87889,0.63832,1.04994,0.58939,0.00723,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
334,12156,0.91593,0.44161,0.00436,0.91556,0.79268,0.87897,0.63905,1.04834,0.58543,0.00724,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
335,12192.5,0.90896,0.42727,0.00406,0.91821,0.79305,0.8784,0.6386,1.0496,0.58792,0.00725,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
336,12227.9,0.92256,0.43337,0.00404,0.92308,0.79512,0.87798,0.63804,1.05109,0.59203,0.00726,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
337,12263.5,0.91585,0.44867,0.0042,0.9208,0.79565,0.87751,0.63644,1.05168,0.59207,0.00725,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
338,12299.8,0.91295,0.4262,0.00418,0.91949,0.79483,0.87789,0.63686,1.05048,0.59781,0.0072,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274
339,12335.8,0.90743,0.42225,0.00396,0.91614,0.79682,0.87793,0.63686,1.0503,0.59744,0.0072,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
340,12371.2,0.92053,0.44727,0.00397,0.91876,0.79758,0.87877,0.63749,1.05155,0.59269,0.00721,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878
341,12408.2,0.91565,0.44941,0.00406,0.9203,0.79797,0.87857,0.63776,1.05131,0.59356,0.00719,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
342,12444.9,0.9064,0.43764,0.00405,0.91816,0.79958,0.87867,0.63755,1.05145,0.59322,0.00724,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482
343,12480.4,0.88856,0.41921,0.00391,0.91557,0.79996,0.87796,0.63742,1.05194,0.58762,0.00726,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
344,12516.8,0.90636,0.44406,0.00411,0.91294,0.80083,0.87787,0.63718,1.04911,0.58898,0.00717,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086
345,12553.7,0.91863,0.43587,0.00402,0.91116,0.8004,0.87722,0.63672,1.0496,0.58805,0.00718,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
346,12589.4,0.89195,0.42772,0.00404,0.9094,0.8004,0.87684,0.6366,1.04964,0.58966,0.00718,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
347,12624.8,0.90731,0.4357,0.00407,0.90726,0.80129,0.87699,0.63664,1.05179,0.58487,0.00719,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
348,12661.1,0.89626,0.42488,0.00401,0.90873,0.79799,0.87638,0.63647,1.0528,0.59184,0.00721,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294
349,12697.6,0.89467,0.43014,0.00407,0.91247,0.79645,0.87705,0.63591,1.05287,0.59594,0.00721,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
350,12733.1,0.91192,0.43416,0.00407,0.91879,0.79394,0.87695,0.6357,1.05331,0.59317,0.00722,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898
351,12769.8,0.90354,0.44128,0.00396,0.90869,0.79757,0.8766,0.63582,1.05548,0.59065,0.00731,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
352,12806.6,0.88435,0.42402,0.00394,0.91347,0.79733,0.87559,0.63523,1.05486,0.59047,0.00724,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502
353,12841.8,0.90753,0.42557,0.00398,0.91908,0.79414,0.87483,0.63476,1.05616,0.59304,0.0073,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
354,12878.1,0.87481,0.4253,0.00391,0.91471,0.79717,0.87516,0.63504,1.05529,0.59484,0.00731,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106
355,12915.3,0.93315,0.4462,0.004,0.91052,0.79355,0.87494,0.63523,1.05502,0.59665,0.0073,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
356,12950.4,0.90625,0.42169,0.00393,0.91318,0.79474,0.87477,0.63549,1.05568,0.594,0.00729,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
357,12986.4,0.89997,0.42699,0.00395,0.91208,0.79519,0.87492,0.63617,1.05592,0.5916,0.00728,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
358,13022.1,0.90152,0.42076,0.00399,0.91295,0.79691,0.8755,0.63549,1.05406,0.59859,0.00727,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314
359,13057.3,0.89439,0.41534,0.00387,0.90843,0.79596,0.87501,0.63492,1.05389,0.59193,0.0073,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
360,13092.5,0.92103,0.43607,0.00387,0.91187,0.79556,0.87545,0.63699,1.05035,0.58947,0.00721,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918
361,13128,0.88643,0.42055,0.00387,0.91323,0.79427,0.87475,0.63641,1.05174,0.59211,0.00727,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
362,13163.7,0.8987,0.4234,0.00388,0.91431,0.79432,0.87534,0.63606,1.05375,0.59109,0.00726,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522
363,13199,0.84845,0.41112,0.00393,0.91479,0.79471,0.87457,0.63621,1.05453,0.58878,0.00725,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
364,13233.9,0.87453,0.41383,0.00401,0.91399,0.7956,0.87405,0.63596,1.05383,0.59413,0.00726,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126
365,13269.8,0.87881,0.42392,0.00401,0.9142,0.79312,0.87409,0.63571,1.05318,0.59273,0.00725,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
366,13304.9,0.87468,0.41344,0.00381,0.90833,0.79526,0.87394,0.63524,1.05156,0.59167,0.00719,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
367,13339.9,0.89886,0.42547,0.00382,0.90876,0.79574,0.87325,0.63565,1.05114,0.59433,0.00718,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
368,13374.9,0.89581,0.43129,0.00384,0.90853,0.79717,0.87352,0.6359,1.05073,0.59275,0.00718,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334
369,13409.9,0.86421,0.42021,0.00382,0.91,0.79726,0.87316,0.63655,1.0503,0.59293,0.00718,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
370,13445.4,0.89207,0.42297,0.00382,0.91092,0.79688,0.8735,0.63703,1.05037,0.59104,0.0072,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938
371,13481,0.86756,0.41745,0.00385,0.9085,0.79969,0.87437,0.63689,1.04997,0.59285,0.0072,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
372,13516.8,0.86188,0.41038,0.00385,0.90921,0.79924,0.87404,0.63691,1.05182,0.59357,0.00726,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542
373,13551.7,0.89454,0.42297,0.00389,0.91119,0.79919,0.87468,0.63746,1.05171,0.59413,0.00725,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
374,13586.7,0.88506,0.42626,0.00393,0.91287,0.799,0.87473,0.63743,1.05375,0.58662,0.00734,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
375,13623,0.85052,0.41264,0.00378,0.91276,0.79683,0.87477,0.63789,1.05367,0.5882,0.00735,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
376,13658,0.83903,0.3908,0.00377,0.91129,0.79936,0.87533,0.63877,1.05398,0.58704,0.00735,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
377,13694,0.87941,0.41823,0.00387,0.91399,0.79521,0.87508,0.63729,1.05371,0.59008,0.00734,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
378,13729.1,0.86644,0.40333,0.00378,0.91433,0.79693,0.87464,0.6372,1.05459,0.58886,0.00733,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354
379,13764.4,0.85609,0.40114,0.00381,0.91182,0.7975,0.87491,0.63773,1.0538,0.5885,0.00734,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
380,13800.2,0.87804,0.40616,0.00365,0.9132,0.79636,0.87461,0.63813,1.05408,0.58939,0.00734,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958
381,13835.8,0.85287,0.40949,0.00372,0.90952,0.79593,0.87476,0.63846,1.05412,0.58862,0.00734,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
382,13870.9,0.87026,0.42054,0.00382,0.91004,0.79572,0.87453,0.63825,1.05325,0.58704,0.00734,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562
383,13906.5,0.88174,0.40538,0.00362,0.91056,0.7966,0.87498,0.63833,1.05341,0.58716,0.00733,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
384,13941.6,0.86724,0.4234,0.00378,0.90921,0.79641,0.87458,0.63754,1.05286,0.58905,0.00732,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166
385,13977.5,0.87019,0.41342,0.00389,0.91067,0.79632,0.87477,0.63719,1.05429,0.58718,0.00734,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
386,14012.8,0.8708,0.40985,0.00364,0.91197,0.79627,0.8749,0.63706,1.05367,0.58793,0.00736,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
387,14047.5,0.87473,0.40603,0.00358,0.91186,0.79728,0.87487,0.63763,1.05326,0.58873,0.00733,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
388,14083.2,0.8605,0.40917,0.0037,0.91369,0.79375,0.87451,0.63744,1.05382,0.58941,0.00734,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374
389,14118.6,0.83895,0.38756,0.00372,0.9122,0.79736,0.87529,0.63732,1.0542,0.58777,0.00734,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
390,14153.9,0.85142,0.39627,0.00367,0.91279,0.79751,0.87476,0.63718,1.05393,0.59068,0.00734,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978
391,14189.9,0.85155,0.40519,0.0037,0.91049,0.79673,0.87469,0.63667,1.05341,0.5924,0.00733,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
392,14225.8,0.8496,0.40521,0.00374,0.91075,0.79631,0.87494,0.6369,1.05351,0.59161,0.00733,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582
393,14261.5,0.84696,0.40206,0.00371,0.91124,0.79727,0.87418,0.6368,1.05425,0.59022,0.00734,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
394,14296.9,0.86616,0.4153,0.00377,0.91057,0.79695,0.87441,0.63702,1.05387,0.58993,0.00734,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186
395,14332.3,0.84672,0.40068,0.00369,0.90973,0.79789,0.87418,0.63677,1.05498,0.59037,0.00734,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
396,14367.6,0.826,0.39113,0.00366,0.90679,0.79884,0.87424,0.63655,1.05522,0.5915,0.00735,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
