epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,6048.57,1.11249,0.66685,0.0059,0.85867,0.77651,0.85004,0.5677,1.18182,0.71045,0.00906,0.0076438,0.0076438,0.0076438
121,6099.31,1.11706,0.65463,0.00587,0.87511,0.76056,0.84737,0.56912,1.18152,0.70688,0.00906,0.007624,0.007624,0.007624
122,6149.62,1.12095,0.63944,0.00587,0.83563,0.78202,0.85167,0.5712,1.18043,0.69404,0.00895,0.0076042,0.0076042,0.0076042
123,6200.2,1.13484,0.6936,0.00603,0.84898,0.76372,0.83938,0.57183,1.17997,0.70405,0.00922,0.0075844,0.0075844,0.0075844
124,6251.43,1.14129,0.66696,0.00595,0.89023,0.78247,0.86891,0.57907,1.17304,0.65066,0.00894,0.0075646,0.0075646,0.0075646
125,6302.43,1.13419,0.67607,0.0061,0.84206,0.7802,0.86297,0.58138,1.16512,0.66298,0.00872,0.0075448,0.0075448,0.0075448
126,6353.23,1.11774,0.65276,0.00609,0.88337,0.75239,0.85401,0.57814,1.169,0.69127,0.0088,0.007525,0.007525,0.007525
127,6403.97,1.13333,0.66773,0.00601,0.87258,0.76941,0.85297,0.57956,1.17061,0.70016,0.00884,0.0075052,0.0075052,0.0075052
128,6454.26,1.07404,0.62792,0.006,0.88756,0.77208,0.86092,0.58377,1.16196,0.66419,0.00862,0.0074854,0.0074854,0.0074854
129,6504.96,1.14292,0.66548,0.00589,0.85282,0.79011,0.86384,0.57769,1.15922,0.66038,0.00898,0.0074656,0.0074656,0.0074656
130,6555.63,1.11272,0.65819,0.00602,0.86455,0.77281,0.85642,0.57981,1.13828,0.67488,0.00865,0.0074458,0.0074458,0.0074458
131,6607.23,1.13118,0.66631,0.00605,0.88452,0.78116,0.86891,0.58213,1.15014,0.66642,0.00863,0.007426,0.007426,0.007426
132,6658.44,1.10286,0.64032,0.00566,0.8648,0.79013,0.86536,0.58465,1.15615,0.66102,0.0085,0.0074062,0.0074062,0.0074062
133,6709.77,1.1429,0.65577,0.00592,0.87501,0.78395,0.86032,0.57929,1.16663,0.67881,0.00876,0.0073864,0.0073864,0.0073864
134,6760.48,1.10948,0.63962,0.00584,0.89002,0.78647,0.87244,0.58856,1.15551,0.6386,0.0086,0.0073666,0.0073666,0.0073666
135,6811.18,1.09828,0.66223,0.00601,0.85597,0.78151,0.86227,0.58941,1.15487,0.66412,0.00867,0.0073468,0.0073468,0.0073468
136,6862.06,1.11165,0.62964,0.0059,0.87868,0.79153,0.86606,0.5933,1.15045,0.6582,0.00848,0.007327,0.007327,0.007327
137,6912.57,1.10484,0.63698,0.00584,0.86739,0.77403,0.86193,0.58451,1.16443,0.66102,0.00877,0.0073072,0.0073072,0.0073072
138,6963.81,1.0812,0.61246,0.00577,0.86838,0.78884,0.85963,0.58912,1.14422,0.65655,0.00859,0.0072874,0.0072874,0.0072874
139,7014.53,1.1004,0.63461,0.00584,0.87924,0.78249,0.8643,0.59078,1.14352,0.66119,0.00864,0.0072676,0.0072676,0.0072676
140,7065.74,1.09101,0.64939,0.00596,0.87247,0.77167,0.85724,0.58469,1.14048,0.68959,0.00884,0.0072478,0.0072478,0.0072478
141,7116.43,1.10024,0.64997,0.00591,0.86366,0.78796,0.86192,0.58214,1.15163,0.6697,0.00867,0.007228,0.007228,0.007228
142,7167.05,1.10228,0.64104,0.00567,0.88344,0.76849,0.85926,0.58682,1.14651,0.66053,0.00858,0.0072082,0.0072082,0.0072082
143,7217.8,1.096,0.6342,0.00557,0.86869,0.78324,0.86884,0.59072,1.13765,0.64528,0.0086,0.0071884,0.0071884,0.0071884
144,7268.28,1.09672,0.62826,0.00569,0.88413,0.78658,0.8619,0.58621,1.14942,0.66203,0.00879,0.0071686,0.0071686,0.0071686
145,7319.94,1.0841,0.6254,0.00587,0.87387,0.77605,0.86179,0.59112,1.14127,0.67089,0.00851,0.0071488,0.0071488,0.0071488
146,7370.76,1.10101,0.63804,0.00566,0.8727,0.78787,0.86961,0.59337,1.14292,0.65187,0.00857,0.007129,0.007129,0.007129
147,7421.29,1.0702,0.62319,0.0058,0.90029,0.77233,0.86362,0.58938,1.15123,0.67497,0.00856,0.0071092,0.0071092,0.0071092
148,7471.88,1.08259,0.63045,0.00574,0.87078,0.78743,0.86231,0.58868,1.14135,0.66705,0.00848,0.0070894,0.0070894,0.0070894
149,7522.68,1.09935,0.6414,0.00562,0.87428,0.77816,0.86047,0.58706,1.14024,0.66865,0.00847,0.0070696,0.0070696,0.0070696
150,7573.34,1.09568,0.63272,0.0057,0.87869,0.77929,0.86112,0.58578,1.14075,0.67673,0.00849,0.0070498,0.0070498,0.0070498
151,7624.08,1.08144,0.62335,0.00565,0.86141,0.78893,0.86084,0.58525,1.14328,0.67277,0.00846,0.00703,0.00703,0.00703
152,7675.7,1.09562,0.65153,0.00582,0.88076,0.78615,0.8701,0.59692,1.1296,0.63673,0.00851,0.0070102,0.0070102,0.0070102
153,7726.65,1.08783,0.62151,0.00561,0.88514,0.78102,0.86907,0.59303,1.13212,0.65704,0.00838,0.0069904,0.0069904,0.0069904
154,7777.55,1.09497,0.63087,0.00576,0.89729,0.78107,0.87503,0.59525,1.13544,0.63739,0.0083,0.0069706,0.0069706,0.0069706
155,7828.51,1.09392,0.63747,0.00575,0.87709,0.79186,0.87466,0.60002,1.12398,0.62205,0.0083,0.0069508,0.0069508,0.0069508
156,7879.32,1.07179,0.61595,0.00567,0.90102,0.77784,0.87191,0.60329,1.11148,0.64021,0.00834,0.006931,0.006931,0.006931
157,7930.04,1.09578,0.63534,0.00587,0.88685,0.7832,0.8711,0.59986,1.13745,0.63096,0.0086,0.0069112,0.0069112,0.0069112
158,7980.26,1.062,0.62088,0.00577,0.86808,0.8031,0.86977,0.59739,1.13864,0.63127,0.00859,0.0068914,0.0068914,0.0068914
159,8031.7,1.08696,0.61474,0.00564,0.86658,0.79257,0.87033,0.59805,1.13152,0.64685,0.00836,0.0068716,0.0068716,0.0068716
160,8082.48,1.06966,0.5918,0.00565,0.89302,0.77533,0.87466,0.60186,1.1161,0.63611,0.00819,0.0068518,0.0068518,0.0068518
161,8133.39,1.08208,0.60811,0.00564,0.8737,0.78987,0.86944,0.59809,1.12097,0.62586,0.00828,0.006832,0.006832,0.006832
162,8183.97,1.06951,0.6113,0.00543,0.88941,0.78762,0.87092,0.60181,1.12269,0.62835,0.00815,0.0068122,0.0068122,0.0068122
163,8234.55,1.06214,0.60987,0.00558,0.87739,0.79176,0.87233,0.59958,1.12385,0.63939,0.00816,0.0067924,0.0067924,0.0067924
164,8285.39,1.09839,0.61289,0.00572,0.87645,0.79028,0.8712,0.60209,1.11098,0.63986,0.008,0.0067726,0.0067726,0.0067726
165,8336.23,1.08009,0.62712,0.00545,0.88042,0.78979,0.86746,0.59503,1.12231,0.65619,0.00823,0.0067528,0.0067528,0.0067528
166,8387.37,1.07185,0.59971,0.00547,0.88187,0.78122,0.8641,0.59302,1.13671,0.64777,0.00829,0.006733,0.006733,0.006733
167,8438.19,1.07725,0.62188,0.0055,0.88521,0.77808,0.86554,0.59752,1.13134,0.64188,0.00827,0.0067132,0.0067132,0.0067132
168,8488.95,1.07922,0.62609,0.00571,0.87283,0.78899,0.86414,0.59402,1.13135,0.66009,0.00837,0.0066934,0.0066934,0.0066934
169,8539.49,1.05755,0.6147,0.00566,0.87897,0.79428,0.86868,0.59849,1.13243,0.64522,0.00822,0.0066736,0.0066736,0.0066736
170,8590.1,1.08203,0.61502,0.00549,0.88825,0.78601,0.86759,0.5982,1.13217,0.64661,0.00822,0.0066538,0.0066538,0.0066538
171,8640.78,1.07561,0.62154,0.00563,0.88144,0.78753,0.8667,0.59964,1.1204,0.63169,0.00829,0.006634,0.006634,0.006634
172,8691.66,1.06525,0.58854,0.00537,0.89232,0.79703,0.87131,0.59938,1.11887,0.63818,0.00815,0.0066142,0.0066142,0.0066142
173,8742.85,1.07997,0.61062,0.00534,0.88039,0.80323,0.86579,0.60023,1.10789,0.6502,0.00807,0.0065944,0.0065944,0.0065944
174,8794.26,1.08797,0.61468,0.00556,0.8857,0.79424,0.86947,0.6003,1.11619,0.63903,0.00819,0.0065746,0.0065746,0.0065746
175,8845.31,1.05116,0.59618,0.00523,0.87965,0.7965,0.86849,0.60113,1.10766,0.64086,0.00809,0.0065548,0.0065548,0.0065548
176,8896.15,1.0558,0.59124,0.00533,0.87967,0.80155,0.87142,0.60308,1.1045,0.63357,0.00806,0.006535,0.006535,0.006535
177,8947.01,1.06452,0.6161,0.00533,0.88936,0.79325,0.87373,0.60683,1.10445,0.62218,0.00812,0.0065152,0.0065152,0.0065152
178,8997.84,1.06815,0.6244,0.00565,0.87684,0.79143,0.86817,0.60372,1.11254,0.63342,0.00811,0.0064954,0.0064954,0.0064954
179,9048.52,1.07958,0.61762,0.00548,0.87883,0.79765,0.87281,0.60627,1.11138,0.62672,0.00817,0.0064756,0.0064756,0.0064756
180,9099.62,1.07109,0.62118,0.00555,0.88032,0.78777,0.87046,0.60013,1.11343,0.62874,0.00813,0.0064558,0.0064558,0.0064558
181,9151.17,1.06969,0.61168,0.00538,0.87944,0.79968,0.86964,0.60379,1.11275,0.63124,0.00831,0.006436,0.006436,0.006436
182,9202.25,1.09602,0.62537,0.0055,0.87169,0.79963,0.8725,0.60328,1.11375,0.64183,0.00836,0.0064162,0.0064162,0.0064162
183,9253.15,1.07612,0.60264,0.00542,0.88271,0.80179,0.86903,0.60298,1.11968,0.65554,0.00849,0.0063964,0.0063964,0.0063964
