epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,5381.5,1.76296,1.65457,0.01071,0.71414,0.56386,0.63016,0.33351,1.6637,1.39055,0.0144,0.000948837,0.000948837,0.000948837
75,5453.9,1.76496,1.61065,0.01051,0.67615,0.57744,0.63417,0.34951,1.61988,1.34054,0.01409,0.000947452,0.000947452,0.000947452
76,5525.85,1.74925,1.63036,0.01046,0.71017,0.56646,0.63267,0.34574,1.63249,1.32419,0.01426,0.000946048,0.000946048,0.000946048
77,5597.87,1.7296,1.64026,0.01067,0.70672,0.55301,0.63109,0.34752,1.62505,1.31725,0.01429,0.000944628,0.000944628,0.000944628
78,5673.27,1.75394,1.64189,0.01041,0.71452,0.57263,0.62948,0.33759,1.65766,1.33884,0.01459,0.000943189,0.000943189,0.000943189
79,5754.01,1.73373,1.62464,0.01078,0.72474,0.55762,0.63927,0.34708,1.62824,1.30338,0.0142,0.000941734,0.000941734,0.000941734
80,5831.7,1.72646,1.60024,0.01063,0.74209,0.55755,0.6509,0.35608,1.62222,1.23342,0.01404,0.000940262,0.000940262,0.000940262
81,5927.01,1.73701,1.55506,0.01067,0.72515,0.57741,0.65368,0.35271,1.62503,1.27054,0.01417,0.000938772,0.000938772,0.000938772
82,6001.88,1.74164,1.58648,0.01027,0.72673,0.59924,0.66337,0.36167,1.59095,1.24238,0.01349,0.000937265,0.000937265,0.000937265
83,6109.1,1.73441,1.5644,0.01023,0.73068,0.59111,0.67272,0.37931,1.57006,1.21425,0.01354,0.000935741,0.000935741,0.000935741
84,6184.68,1.72301,1.57245,0.01047,0.70268,0.58391,0.65233,0.36906,1.58324,1.2675,0.01409,0.0009342,0.0009342,0.0009342
85,6259.83,1.74534,1.5354,0.0104,0.74046,0.56285,0.6489,0.3571,1.61477,1.25283,0.01413,0.000932642,0.000932642,0.000932642
86,6348.53,1.71242,1.54403,0.0104,0.7228,0.59543,0.65942,0.37477,1.58097,1.22326,0.01357,0.000931067,0.000931067,0.000931067
87,6423.65,1.75502,1.53907,0.01023,0.70722,0.61403,0.67501,0.37509,1.58528,1.21593,0.01349,0.000929476,0.000929476,0.000929476
88,6498.9,1.71167,1.50093,0.01014,0.72096,0.59953,0.6741,0.38205,1.55501,1.1984,0.01321,0.000927867,0.000927867,0.000927867
