epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,6260.05,1.13785,0.65906,0.00617,0.86585,0.76982,0.85309,0.57687,1.16573,0.71229,0.00914,0.0072676,0.0072676,0.0072676
140,6304.99,1.13496,0.67054,0.00636,0.85802,0.76277,0.84953,0.5704,1.16902,0.73428,0.00903,0.0072478,0.0072478,0.0072478
141,6350.2,1.14105,0.64682,0.0063,0.87363,0.76503,0.8491,0.56892,1.19202,0.72229,0.00926,0.007228,0.007228,0.007228
142,6395.72,1.15546,0.66741,0.00616,0.88488,0.77586,0.86021,0.57531,1.17792,0.69725,0.00916,0.0072082,0.0072082,0.0072082
143,6441.37,1.14544,0.6722,0.00597,0.89021,0.75346,0.85659,0.57343,1.18163,0.70088,0.00922,0.0071884,0.0071884,0.0071884
144,6486.7,1.15141,0.66272,0.00616,0.8697,0.77701,0.85591,0.57508,1.17062,0.69472,0.00903,0.0071686,0.0071686,0.0071686
145,6531.46,1.12381,0.64506,0.0062,0.8562,0.76563,0.85533,0.57234,1.18896,0.68854,0.00932,0.0071488,0.0071488,0.0071488
146,6575.34,1.14763,0.65861,0.00611,0.86309,0.78421,0.86303,0.57816,1.18441,0.67659,0.00911,0.007129,0.007129,0.007129
147,6618.94,1.12185,0.64652,0.00627,0.88252,0.76237,0.85755,0.57905,1.19506,0.67353,0.00928,0.0071092,0.0071092,0.0071092
148,6662.89,1.13762,0.65901,0.00626,0.88216,0.7723,0.85586,0.57088,1.19388,0.70078,0.00922,0.0070894,0.0070894,0.0070894
149,6706.65,1.15561,0.66763,0.0061,0.8759,0.7757,0.85401,0.57437,1.18217,0.69225,0.00921,0.0070696,0.0070696,0.0070696
150,6751.17,1.13718,0.65282,0.00608,0.89122,0.76099,0.85669,0.5731,1.17581,0.70411,0.00898,0.0070498,0.0070498,0.0070498
151,6795.34,1.12543,0.65356,0.00603,0.8947,0.7719,0.85433,0.57059,1.18539,0.70243,0.00891,0.00703,0.00703,0.00703
152,6840.13,1.14911,0.67721,0.00623,0.89639,0.77231,0.86232,0.57427,1.18343,0.67585,0.00913,0.0070102,0.0070102,0.0070102
153,6884.39,1.13244,0.66453,0.00603,0.88846,0.76767,0.86063,0.57282,1.17209,0.69596,0.00902,0.0069904,0.0069904,0.0069904
154,6928.45,1.13904,0.67162,0.00608,0.87359,0.77885,0.86066,0.57353,1.18104,0.68855,0.00903,0.0069706,0.0069706,0.0069706
155,6972.25,1.13887,0.65668,0.00613,0.89556,0.77254,0.86754,0.58013,1.16836,0.6622,0.00874,0.0069508,0.0069508,0.0069508
156,7016.5,1.12786,0.64229,0.00613,0.90893,0.77282,0.86762,0.58329,1.16569,0.65664,0.00901,0.006931,0.006931,0.006931
